Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,30483,29508,29559
00:05,28290,29109,29479
00:10,28290,29109,29419
00:15,28290,29109,29221
00:20,28290,28624,29100
00:25,28290,28624,28919
00:30,28290,28624,28707
00:35,28290,28116,28573
00:40,28290,28116,28412
00:45,28290,28116,28244
00:50,28290,27708,28076
00:55,28290,27708,27919
01:00,28290,27708,27750
01:05,26568,27277,27639
01:10,26568,27277,27492
01:15,26568,27277,27393
01:20,26568,26904,27224
01:25,26568,26904,27121
01:30,26568,26904,27022
01:35,26568,26532,26890
01:40,26568,26532,26743
01:45,26568,26532,26626
01:50,26568,26210,26511
01:55,26568,26210,26444
02:00,26568,26210,26368
02:05,25307,25923,26273
02:10,25307,25923,26226
02:15,25307,25923,26114
02:20,25307,25785,26053
02:25,25307,25785,25917
02:30,25307,25785,25812
02:35,25307,25504,25700
02:40,25307,25504,25628
02:45,25307,25504,25519
02:50,25307,25345,25453
02:55,25307,25345,25359
03:00,25307,25345,25291
03:05,24266,25188,25239
03:10,24266,25188,25078
03:15,24266,25188,25008
03:20,24266,24806,24929
03:25,24266,24806,24850
03:30,24266,24806,24769
03:35,24266,24586,24710
03:40,24266,24586,24662
03:45,24266,24586,24607
03:50,24266,24596,24542
03:55,24266,24596,24496
04:00,24266,24596,24427
04:05,23900,24570,24509
04:10,23900,24570,24462
04:15,23900,24570,24442
04:20,23900,24438,24393
04:25,23900,24438,24363
04:30,23900,24438,24339
04:35,23900,24306,24351
04:40,23900,24306,24320
04:45,23900,24306,24314
04:50,23900,24403,24288
04:55,23900,24403,24288
05:00,23900,24403,24277
05:05,23905,24520,24289
05:10,23905,24520,24391
05:15,23905,24520,24417
05:20,23905,24548,24390
05:25,23905,24548,24392
05:30,23905,24548,24380
05:35,23905,24460,24399
05:40,23905,24460,24401
05:45,23905,24460,24409
05:50,23905,24406,24446
05:55,23905,24406,24402
06:00,23905,24406,24396
06:05,23720,24412,24480
06:10,23720,24412,24498
06:15,23720,24412,24436
06:20,23720,24378,24378
06:25,23720,24378,24319
06:30,23720,24378,24291
06:35,23720,24305,24267
06:40,23720,24305,24272
06:45,23720,24305,24281
06:50,23720,24485,24292
06:55,23720,24485,24341
07:00,23720,24485,24390
07:05,24064,24733,24532
07:10,24064,24733,24622
07:15,24064,24733,24587
07:20,24064,24863,24592
07:25,24064,24863,24615
07:30,24064,24863,24630
07:35,24064,24869,24639
07:40,24064,24869,24668
07:45,24064,24869,24663
07:50,24064,25038,24703
07:55,24064,25038,24740
08:00,24064,25038,24813
08:05,24785,25134,24924
08:10,24785,25134,25031
08:15,24785,25134,25152
08:20,24785,25254,25089
08:25,24785,25254,25144
08:30,24785,25254,25134
08:35,24785,25352,25134
08:40,24785,25352,25159
08:45,24785,25352,25169
08:50,24785,25461,25164
08:55,24785,25461,25243
09:00,24785,25461,25302
09:05,25386,25613,25344
09:10,25386,25613,25421
09:15,25386,25613,25510
09:20,25386,25704,25559
09:25,25386,25704,25605
09:30,25386,25704,25580
09:35,25386,25852,25655
09:40,25386,25852,25693
09:45,25386,25852,25697
09:50,25386,26044,25763
09:55,25386,26044,25848
10:00,25386,26044,25927
10:05,26335,26318,26028
10:10,26335,26318,26120
10:15,26335,26318,26225
10:20,26335,26529,26239
10:25,26335,26529,26351
10:30,26335,26529,26453
10:35,26335,26810,26483
10:40,26335,26810,26568
10:45,26335,26810,26667
10:50,26335,27105,26746
10:55,26335,27105,26834
11:00,26335,27105,26900
11:05,27473,27399,27025
11:10,27473,27399,27152
11:15,27473,27399,27214
11:20,27473,27693,27350
11:25,27473,27693,27488
11:30,27473,27693,27555
11:35,27473,28049,27625
11:40,27473,28049,27720
11:45,27473,28049,27898
11:50,27473,28328,28022
11:55,27473,28328,28150
12:00,27473,28328,28231
12:05,28903,28746,28380
12:10,28903,28746,28492
12:15,28903,28746,28613
12:20,28903,29143,28808
12:25,28903,29143,28950
12:30,28903,29143,29076
12:35,28903,29577,29211
12:40,28903,29577,29352
12:45,28903,29577,29506
12:50,28903,29978,29727
12:55,28903,29978,29870
13:00,28903,29978,29950
13:05,30537,30505,29879
13:10,30537,30505,30001
13:15,30537,30505,30147
13:20,30537,30777,30304
13:25,30537,30777,30509
13:30,30537,30777,30684
13:35,30537,31228,30818
13:40,30537,31228,30929
13:45,30537,31228,31080
13:50,30537,31621,31194
13:55,30537,31621,31365
14:00,30537,31621,31520
14:05,32370,32038,31670
14:10,32370,32038,31776
14:15,32370,32038,31914
14:20,32370,32513,32074
14:25,32370,32513,32232
14:30,32370,32513,32372
14:35,32370,32952,32466
14:40,32370,32952,32626
14:45,32370,32952,32748
14:50,32370,33287,32820
14:55,32370,33287,32970
15:00,32370,33287,33080
15:05,34011,33614,33159
15:10,34011,33614,33308
15:15,34011,33614,33452
15:20,34011,33977,33583
15:25,34011,33977,33725
15:30,34011,33977,33847
15:35,34011,34342,33957
15:40,34011,34342,34067
15:45,34011,34342,34184
15:50,34011,34526,34293
15:55,34011,34526,34420
16:00,34011,34526,34555
16:05,35495,34849,34547
16:10,35495,34849,34628
16:15,35495,34849,34737
16:20,35495,35198,34849
16:25,35495,35198,35014
16:30,35495,35198,35131
16:35,35495,35547,35296
16:40,35495,35547,35417
16:45,35495,35547,35543
16:50,35495,35868,35658
16:55,35495,35868,35794
17:00,35495,35868,35879
17:05,36504,36128,35920
17:10,36504,36128,35983
17:15,36504,36128,36101
17:20,36504,36343,36168
17:25,36504,36343,36397
17:30,36504,36343,36525
17:35,36504,36680,36564
17:40,36504,36680,36626
17:45,36504,36680,36731
17:50,36504,36786,36753
17:55,36504,36786,36790
18:00,36504,36786,36842
18:05,36649,36722,36843
18:10,36649,36722,36772
18:15,36649,36722,36791
18:20,36649,36725,36902
18:25,36649,36725,36816
18:30,36649,36725,36857
18:35,36649,36678,36802
18:40,36649,36678,36772
18:45,36649,36678,36772
18:50,36649,36323,36825
18:55,36649,36323,36731
19:00,36649,36323,36622
19:05,35572,36129,36523
19:10,35572,36129,36344
19:15,35572,36129,36259
19:20,35572,35804,36172
19:25,35572,35804,36031
19:30,35572,35804,35953
19:35,35572,35448,35829
19:40,35572,35448,35693
19:45,35572,35448,35583
19:50,35572,35321,35401
19:55,35572,35321,35374
20:00,35572,35321,35239
20:05,34598,35063,35162
20:10,34598,35063,35107
20:15,34598,35063,35071
20:20,34598,34850,35004
20:25,34598,34850,34955
20:30,34598,34850,34933
20:35,34598,34549,34830
20:40,34598,34549,34717
20:45,34598,34549,34619
20:50,34598,34219,34482
20:55,34598,34219,34344
21:00,34598,34219,34157
21:05,33270,33776,34083
21:10,33270,33776,33967
21:15,33270,33776,33849
21:20,33270,33320,33723
21:25,33270,33320,33556
21:30,33270,33320,33389
21:35,33270,32777,33200
21:40,33270,32777,33056
21:45,33270,32777,32854
21:50,33270,32102,32714
21:55,33270,32102,32482
22:00,33270,32102,32276
22:05,31116,31577,32044
22:10,31116,31577,31796
22:15,31116,31577,31594
22:20,31116,30971,31414
22:25,31116,30971,31192
22:30,31116,30971,31002
22:35,31116,30330,30812
22:40,31116,30330,30653
22:45,31116,30330,30440
22:50,31116,29691,30221
22:55,31116,29691,30011
23:00,31116,29691,29815
23:05,29004,29067,29643
23:10,29004,29067,29474
23:15,29004,29067,29287
23:20,29004,28608,29117
23:25,29004,28608,28880
23:30,29004,28608,28723
23:35,29004,28096,28524
23:40,29004,28096,28329
23:45,29004,28096,28166
23:50,29004,27636,28006
23:55,29004,27636,27850
00:00,29004,27636,
