Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,21785,21427,21292
00:05,20668,21240,21314
00:10,20668,21240,21247
00:15,20668,21240,21229
00:20,20668,21118,21141
00:25,20668,21118,20980
00:30,20668,21118,20892
00:35,20668,20902,20950
00:40,20668,20902,20888
00:45,20668,20902,20811
00:50,20668,20727,20788
00:55,20668,20727,20752
01:00,20668,20727,20645
01:05,19907,20552,20566
01:10,19907,20552,20519
01:15,19907,20552,20473
01:20,19907,20363,20420
01:25,19907,20363,20359
01:30,19907,20363,20320
01:35,19907,20226,20270
01:40,19907,20226,20225
01:45,19907,20226,20174
01:50,19907,20103,20127
01:55,19907,20103,20093
02:00,19907,20103,20085
02:05,19554,20049,20032
02:10,19554,20049,20071
02:15,19554,20049,20055
02:20,19554,19962,20046
02:25,19554,19962,19992
02:30,19554,19962,19980
02:35,19554,19891,19925
02:40,19554,19891,19913
02:45,19554,19891,19884
02:50,19554,19820,19844
02:55,19554,19820,19842
03:00,19554,19820,19794
03:05,19372,19866,19857
03:10,19372,19866,19829
03:15,19372,19866,19830
03:20,19372,19844,19727
03:25,19372,19844,19739
03:30,19372,19844,19818
03:35,19372,19889,19883
03:40,19372,19889,19888
03:45,19372,19889,19921
03:50,19372,19957,19918
03:55,19372,19957,19936
04:00,19372,19957,19970
04:05,19990,20194,20048
04:10,19990,20194,20143
04:15,19990,20194,20164
04:20,19990,20365,20236
04:25,19990,20365,20294
04:30,19990,20365,20338
04:35,19990,20600,20450
04:40,19990,20600,20513
04:45,19990,20600,20583
04:50,19990,20833,20659
04:55,19990,20833,20780
05:00,19990,20833,20868
05:05,21621,21398,21061
05:10,21621,21398,21230
05:15,21621,21398,21388
05:20,21621,21821,21560
05:25,21621,21821,21704
05:30,21621,21821,21833
05:35,21621,22282,21989
05:40,21621,22282,22183
05:45,21621,22282,22314
05:50,21621,22734,22495
05:55,21621,22734,22665
06:00,21621,22734,22861
06:05,24004,23627,23284
06:10,24004,23627,23662
06:15,24004,23627,23877
06:20,24004,24250,24050
06:25,24004,24250,24158
06:30,24004,24250,24276
06:35,24004,24554,24415
06:40,24004,24554,24533
06:45,24004,24554,24586
06:50,24004,24791,24657
06:55,24004,24791,24676
07:00,24004,24791,24741
07:05,24722,25116,24826
07:10,24722,25116,25054
07:15,24722,25116,25087
07:20,24722,25091,25071
07:25,24722,25091,24977
07:30,24722,25091,24891
07:35,24722,24902,24799
07:40,24722,24902,24710
07:45,24722,24902,24571
07:50,24722,24419,24422
07:55,24722,24419,24270
08:00,24722,24419,24120
08:05,23826,24101,24046
08:10,23826,24101,24027
08:15,23826,24101,23874
08:20,23826,23718,23760
08:25,23826,23718,23669
08:30,23826,23718,23541
08:35,23826,23375,23425
08:40,23826,23375,23304
08:45,23826,23375,23170
08:50,23826,23025,23073
08:55,23826,23025,22965
09:00,23826,23025,22866
09:05,22712,22799,22792
09:10,22712,22799,22832
09:15,22712,22799,22758
09:20,22712,22554,22694
09:25,22712,22554,22578
09:30,22712,22554,22541
09:35,22712,22325,22456
09:40,22712,22325,22361
09:45,22712,22325,22264
09:50,22712,22160,22238
09:55,22712,22160,22137
10:00,22712,22160,22071
10:05,22157,22035,22024
10:10,22157,22035,22002
10:15,22157,22035,21990
10:20,22157,21908,21861
10:25,22157,21908,21829
10:30,22157,21908,21824
10:35,22157,21780,21818
10:40,22157,21780,21706
10:45,22157,21780,21669
10:50,22157,21681,21564
10:55,22157,21681,21536
11:00,22157,21681,21516
11:05,21868,21531,21519
11:10,21868,21531,21477
11:15,21868,21531,21459
11:20,21868,21408,21420
11:25,21868,21408,21388
11:30,21868,21408,21448
11:35,21868,21362,21491
11:40,21868,21362,21433
11:45,21868,21362,21416
11:50,21868,21334,21411
11:55,21868,21334,21422
12:00,21868,21334,21382
12:05,21859,21446,21405
12:10,21859,21446,21344
12:15,21859,21446,21315
12:20,21859,21432,21317
12:25,21859,21432,21301
12:30,21859,21432,21278
12:35,21859,21390,21291
12:40,21859,21390,21366
12:45,21859,21390,21361
12:50,21859,21496,21374
12:55,21859,21496,21419
13:00,21859,21496,21443
13:05,22236,21591,21548
13:10,22236,21591,21584
13:15,22236,21591,21625
13:20,22236,21738,21608
13:25,22236,21738,21596
13:30,22236,21738,21615
13:35,22236,21765,21642
13:40,22236,21765,21667
13:45,22236,21765,21745
13:50,22236,21915,21824
13:55,22236,21915,21952
14:00,22236,21915,21975
14:05,22860,22046,22048
14:10,22860,22046,22067
14:15,22860,22046,22155
14:20,22860,22218,22240
14:25,22860,22218,22315
14:30,22860,22218,22351
14:35,22860,22478,22414
14:40,22860,22478,22406
14:45,22860,22478,22516
14:50,22860,22690,22611
14:55,22860,22690,22682
15:00,22860,22690,22765
15:05,23833,22861,22781
15:10,23833,22861,22801
15:15,23833,22861,22912
15:20,23833,23133,22986
15:25,23833,23133,23150
15:30,23833,23133,23231
15:35,23833,23347,23375
15:40,23833,23347,23427
15:45,23833,23347,23569
15:50,23833,23790,23658
15:55,23833,23790,23757
16:00,23833,23790,23778
16:05,25067,23968,23676
16:10,25067,23968,23786
16:15,25067,23968,24028
16:20,25067,24291,24300
16:25,25067,24291,24445
16:30,25067,24291,24630
16:35,25067,24868,24770
16:40,25067,24868,24829
16:45,25067,24868,25008
16:50,25067,25251,25208
16:55,25067,25251,25395
17:00,25067,25251,25627
17:05,26831,25485,25559
17:10,26831,25485,25856
17:15,26831,25485,25901
17:20,26831,26182,26090
17:25,26831,26182,26409
17:30,26831,26182,26614
17:35,26831,26931,26763
17:40,26831,26931,26859
17:45,26831,26931,27074
17:50,26831,27902,27239
17:55,26831,27902,27445
18:00,26831,27902,27565
18:05,28463,28276,27429
18:10,28463,28276,27475
18:15,28463,28276,27677
18:20,28463,28147,27836
18:25,28463,28147,27847
18:30,28463,28147,27817
18:35,28463,27798,27858
18:40,28463,27798,27820
18:45,28463,27798,27818
18:50,28463,27813,27739
18:55,28463,27813,27776
19:00,28463,27813,27714
19:05,27926,27583,27605
19:10,27926,27583,27532
19:15,27926,27583,27418
19:20,27926,27356,27421
19:25,27926,27356,27357
19:30,27926,27356,27256
19:35,27926,27188,27208
19:40,27926,27188,27171
19:45,27926,27188,27128
19:50,27926,27005,27049
19:55,27926,27005,26998
20:00,27926,27005,26854
20:05,26933,26751,26822
20:10,26933,26751,26706
20:15,26933,26751,26649
20:20,26933,26486,26531
20:25,26933,26486,26402
20:30,26933,26486,26329
20:35,26933,26162,26290
20:40,26933,26162,26205
20:45,26933,26162,26141
20:50,26933,25916,26006
20:55,26933,25916,25901
21:00,26933,25916,25722
21:05,25433,25534,25578
21:10,25433,25534,25468
21:15,25433,25534,25439
21:20,25433,25172,25344
21:25,25433,25172,25169
21:30,25433,25172,25040
21:35,25433,24825,24897
21:40,25433,24825,24813
21:45,25433,24825,24651
21:50,25433,24356,24496
21:55,25433,24356,24366
22:00,25433,24356,24209
22:05,23488,23809,23989
22:10,23488,23809,23901
22:15,23488,23809,23745
22:20,23488,23444,23580
22:25,23488,23444,23480
22:30,23488,23444,23365
22:35,23488,22970,23192
22:40,23488,22970,23048
22:45,23488,22970,22902
22:50,23488,22572,22767
22:55,23488,22572,22611
23:00,23488,22572,22485
23:05,21841,22206,22332
23:10,21841,22206,22174
23:15,21841,22206,22031
23:20,21841,21881,21972
23:25,21841,21881,21875
23:30,21841,21881,21744
23:35,21841,21572,21639
23:40,21841,21572,21566
23:45,21841,21572,21463
23:50,21841,21275,21380
23:55,21841,21275,21243
00:00,21841,21275,21116
