Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,21867,21209,21115
00:05,20722,20984,21036
00:10,20722,20984,20965
00:15,20722,20984,20793
00:20,20722,20745,20709
00:25,20722,20745,20595
00:30,20722,20745,20531
00:35,20722,20465,20435
00:40,20722,20465,20393
00:45,20722,20465,20353
00:50,20722,20138,20225
00:55,20722,20138,20136
01:00,20722,20138,20076
01:05,19882,19945,20013
01:10,19882,19945,19932
01:15,19882,19945,19866
01:20,19882,19775,19845
01:25,19882,19775,19783
01:30,19882,19775,19718
01:35,19882,19603,19636
01:40,19882,19603,19586
01:45,19882,19603,19545
01:50,19882,19479,19499
01:55,19882,19479,19465
02:00,19882,19479,19476
02:05,19338,19378,19358
02:10,19338,19378,19332
02:15,19338,19378,19301
02:20,19338,19275,19233
02:25,19338,19275,19200
02:30,19338,19275,19170
02:35,19338,19132,19133
02:40,19338,19132,19117
02:45,19338,19132,19106
02:50,19338,19039,19090
02:55,19338,19039,19061
03:00,19338,19039,19057
03:05,19107,18989,19043
03:10,19107,18989,19015
03:15,19107,18989,19000
03:20,19107,18973,18988
03:25,19107,18973,18972
03:30,19107,18973,18964
03:35,19107,18963,18967
03:40,19107,18963,18965
03:45,19107,18963,18933
03:50,19107,18958,18908
03:55,19107,18958,18902
04:00,19107,18958,18960
04:05,19260,19041,19103
04:10,19260,19041,19082
04:15,19260,19041,19113
04:20,19260,19112,19120
04:25,19260,19112,19105
04:30,19260,19112,19126
04:35,19260,19193,19163
04:40,19260,19193,19174
04:45,19260,19193,19248
04:50,19260,19337,19334
04:55,19260,19337,19372
05:00,19260,19337,19427
05:05,19953,19577,19489
05:10,19953,19577,19645
05:15,19953,19577,19710
05:20,19953,19824,19734
05:25,19953,19824,19795
05:30,19953,19824,19876
05:35,19953,20012,19946
05:40,19953,20012,20010
05:45,19953,20012,20093
05:50,19953,20199,20160
05:55,19953,20199,20182
06:00,19953,20199,20322
06:05,21037,20688,20500
06:10,21037,20688,20649
06:15,21037,20688,20737
06:20,21037,21001,20830
06:25,21037,21001,20911
06:30,21037,21001,21029
06:35,21037,21146,21099
06:40,21037,21146,21159
06:45,21037,21146,21190
06:50,21037,21255,21208
06:55,21037,21255,21247
07:00,21037,21255,21275
07:05,21471,21426,21383
07:10,21471,21426,21407
07:15,21471,21426,21483
07:20,21471,21484,21509
07:25,21471,21484,21562
07:30,21471,21484,21571
07:35,21471,21555,21614
07:40,21471,21555,21621
07:45,21471,21555,21743
07:50,21471,21706,21815
07:55,21471,21706,21864
08:00,21471,21706,21805
08:05,21371,22090,21957
08:10,21371,22090,21698
08:15,21371,22090,21655
08:20,21371,22187,21636
08:25,21371,22187,21702
08:30,21371,22187,21685
08:35,21371,21686,21691
08:40,21371,21686,21653
08:45,21371,21686,21458
08:50,21371,21535,21400
08:55,21371,21535,21296
09:00,21371,21535,21210
09:05,20771,21170,21265
09:10,20771,21170,21224
09:15,20771,21170,21194
09:20,20771,21024,21105
09:25,20771,21024,21013
09:30,20771,21024,20952
09:35,20771,20918,20899
09:40,20771,20918,20861
09:45,20771,20918,20822
09:50,20771,20701,20786
09:55,20771,20701,20737
10:00,20771,20701,20666
10:05,20230,20623,20668
10:10,20230,20623,20664
10:15,20230,20623,20619
10:20,20230,20505,20551
10:25,20230,20505,20501
10:30,20230,20505,20500
10:35,20230,20390,20443
10:40,20230,20390,20365
10:45,20230,20390,20329
10:50,20230,20215,20295
10:55,20230,20215,20297
11:00,20230,20215,20240
11:05,19769,20140,20190
11:10,19769,20140,20150
11:15,19769,20140,20145
11:20,19769,20071,20115
11:25,19769,20071,20057
11:30,19769,20071,20040
11:35,19769,20043,20023
11:40,19769,20043,20024
11:45,19769,20043,19980
11:50,19769,19924,19952
11:55,19769,19924,19912
12:00,19769,19924,19889
12:05,19504,19881,19878
12:10,19504,19881,19839
12:15,19504,19881,19830
12:20,19504,19855,19838
12:25,19504,19855,19838
12:30,19504,19855,19843
12:35,19504,19816,19865
12:40,19504,19816,19874
12:45,19504,19816,19858
12:50,19504,19807,19846
12:55,19504,19807,19826
13:00,19504,19807,19808
13:05,19613,19770,19810
13:10,19613,19770,19762
13:15,19613,19770,19788
13:20,19613,19790,19792
13:25,19613,19790,19843
13:30,19613,19790,19799
13:35,19613,19845,19810
13:40,19613,19845,19854
13:45,19613,19845,19894
13:50,19613,19936,19902
13:55,19613,19936,19980
14:00,19613,19936,20005
14:05,20047,20060,20009
14:10,20047,20060,20053
14:15,20047,20060,20020
14:20,20047,20156,20069
14:25,20047,20156,20073
14:30,20047,20156,20139
14:35,20047,20263,20192
14:40,20047,20263,20240
14:45,20047,20263,20303
14:50,20047,20372,20406
14:55,20047,20372,20474
15:00,20047,20372,20569
15:05,20968,20641,20615
15:10,20968,20641,20663
15:15,20968,20641,20672
15:20,20968,20862,20768
15:25,20968,20862,20866
15:30,20968,20862,20986
15:35,20968,21113,21082
15:40,20968,21113,21209
15:45,20968,21113,21284
15:50,20968,21459,21406
15:55,20968,21459,21456
16:00,20968,21459,21549
16:05,22345,21809,21607
16:10,22345,21809,21719
16:15,22345,21809,21797
16:20,22345,22190,21917
16:25,22345,22190,21939
16:30,22345,22190,22010
16:35,22345,22578,22149
16:40,22345,22578,22292
16:45,22345,22578,22413
16:50,22345,22850,22583
16:55,22345,22850,22724
17:00,22345,22850,23023
17:05,24679,23396,23204
17:10,24679,23396,23448
17:15,24679,23396,23668
17:20,24679,24135,23893
17:25,24679,24135,24133
17:30,24679,24135,24417
17:35,24679,24910,24620
17:40,24679,24910,24812
17:45,24679,24910,24971
17:50,24679,25278,25057
17:55,24679,25278,25120
18:00,24679,25278,25170
18:05,25748,25271,25197
18:10,25748,25271,25132
18:15,25748,25271,25136
18:20,25748,25304,25105
18:25,25748,25304,25112
18:30,25748,25304,25110
18:35,25748,25098,25065
18:40,25748,25098,25019
18:45,25748,25098,24991
18:50,25748,24938,24946
18:55,25748,24938,24914
19:00,25748,24938,24836
19:05,25353,24755,24824
19:10,25353,24755,24786
19:15,25353,24755,24761
19:20,25353,24614,24701
19:25,25353,24614,24657
19:30,25353,24614,24593
19:35,25353,24517,24593
19:40,25353,24517,24514
19:45,25353,24517,24500
19:50,25353,24353,24457
19:55,25353,24353,24358
20:00,25353,24353,24305
20:05,24624,24239,24262
20:10,24624,24239,24246
20:15,24624,24239,24189
20:20,24624,24094,24139
20:25,24624,24094,24082
20:30,24624,24094,24021
20:35,24624,23909,23971
20:40,24624,23909,23886
20:45,24624,23909,23843
20:50,24624,23718,23775
20:55,24624,23718,23711
21:00,24624,23718,23656
21:05,23612,23474,23529
21:10,23612,23474,23436
21:15,23612,23474,23342
21:20,23612,23256,23267
21:25,23612,23256,23169
21:30,23612,23256,23111
21:35,23612,22971,22992
21:40,23612,22971,22892
21:45,23612,22971,22830
21:50,23612,22650,22736
21:55,23612,22650,22656
22:00,23612,22650,22528
22:05,22298,22321,22435
22:10,22298,22321,22314
22:15,22298,22321,22232
22:20,22298,22044,22122
22:25,22298,22044,21998
22:30,22298,22044,21911
22:35,22298,21749,21812
22:40,22298,21749,21736
22:45,22298,21749,21653
22:50,22298,21380,21531
22:55,22298,21380,21382
23:00,22298,21380,21256
23:05,20883,21089,21138
23:10,20883,21089,20986
23:15,20883,21089,20859
23:20,20883,20833,20763
23:25,20883,20833,20684
23:30,20883,20833,20560
23:35,20883,20511,20514
23:40,20883,20511,20388
23:45,20883,20511,20333
23:50,20883,20184,20222
23:55,20883,20184,20125
00:00,20883,20184,
