Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,29748,28715,28480
00:05,27418,28176,28331
00:10,27418,28176,28175
00:15,27418,28176,28005
00:20,27418,27758,27782
00:25,27418,27758,27652
00:30,27418,27758,27501
00:35,27418,27218,27363
00:40,27418,27218,27217
00:45,27418,27218,27085
00:50,27418,26770,26922
00:55,27418,26770,26801
01:00,27418,26770,26676
01:05,25820,26389,26486
01:10,25820,26389,26352
01:15,25820,26389,26241
01:20,25820,26041,26096
01:25,25820,26041,25984
01:30,25820,26041,25847
01:35,25820,25655,25735
01:40,25820,25655,25618
01:45,25820,25655,25526
01:50,25820,25312,25412
01:55,25820,25312,25323
02:00,25820,25312,25234
02:05,24693,25046,25143
02:10,24693,25046,25033
02:15,24693,25046,24966
02:20,24693,24802,24862
02:25,24693,24802,24779
02:30,24693,24802,24702
02:35,24693,24537,24674
02:40,24693,24537,24578
02:45,24693,24537,24520
02:50,24693,24424,24449
02:55,24693,24424,24385
03:00,24693,24424,24293
03:05,24127,24252,24241
03:10,24127,24252,24257
03:15,24127,24252,24224
03:20,24127,24146,24181
03:25,24127,24146,24133
03:30,24127,24146,24076
03:35,24127,24071,24062
03:40,24127,24071,24043
03:45,24127,24071,24011
03:50,24127,23984,23965
03:55,24127,23984,23955
04:00,24127,23984,23953
04:05,24173,24108,24036
04:10,24173,24108,24077
04:15,24173,24108,24103
04:20,24173,24225,24117
04:25,24173,24225,24128
04:30,24173,24225,24172
04:35,24173,24278,24177
04:40,24173,24278,24214
04:45,24173,24278,24247
04:50,24173,24425,24330
04:55,24173,24425,24383
05:00,24173,24425,24504
05:05,25307,24937,24663
05:10,25307,24937,24875
05:15,25307,24937,25012
05:20,25307,25276,25127
05:25,25307,25276,25218
05:30,25307,25276,25305
05:35,25307,25565,25449
05:40,25307,25565,25574
05:45,25307,25565,25669
05:50,25307,25924,25750
05:55,25307,25924,25881
06:00,25307,25924,26002
06:05,26659,26530,26305
06:10,26659,26530,26570
06:15,26659,26530,26690
06:20,26659,26699,26770
06:25,26659,26699,26840
06:30,26659,26699,26875
06:35,26659,27016,26975
06:40,26659,27016,27072
06:45,26659,27016,27134
06:50,26659,27285,27199
06:55,26659,27285,27246
07:00,26659,27285,27280
07:05,27750,27746,27476
07:10,27750,27746,27667
07:15,27750,27746,27740
07:20,27750,27913,27818
07:25,27750,27913,27907
07:30,27750,27913,27961
07:35,27750,28122,28070
07:40,27750,28122,28151
07:45,27750,28122,28154
07:50,27750,28296,28201
07:55,27750,28296,28346
08:00,27750,28296,28431
08:05,28499,28659,28480
08:10,28499,28659,28564
08:15,28499,28659,28643
08:20,28499,28887,28660
08:25,28499,28887,28788
08:30,28499,28887,28947
08:35,28499,29104,28972
08:40,28499,29104,28986
08:45,28499,29104,28978
08:50,28499,29214,28965
08:55,28499,29214,29021
09:00,28499,29214,29084
09:05,29161,29291,29106
09:10,29161,29291,29205
09:15,29161,29291,29240
09:20,29161,29455,29209
09:25,29161,29455,29205
09:30,29161,29455,29267
09:35,29161,29578,29297
09:40,29161,29578,29455
09:45,29161,29578,29412
09:50,29161,29556,29408
09:55,29161,29556,29474
10:00,29161,29556,29526
10:05,30014,29855,29698
10:10,30014,29855,29813
10:15,30014,29855,29888
10:20,30014,30142,29919
10:25,30014,30142,29886
10:30,30014,30142,29915
10:35,30014,30342,29983
10:40,30014,30342,30198
10:45,30014,30342,30229
10:50,30014,30502,30304
10:55,30014,30502,30310
11:00,30014,30502,30329
11:05,31011,30641,30381
11:10,31011,30641,30498
11:15,31011,30641,30525
11:20,31011,30801,30645
11:25,31011,30801,30809
11:30,31011,30801,30868
11:35,31011,31069,30972
11:40,31011,31069,31017
11:45,31011,31069,31077
11:50,31011,31285,31187
11:55,31011,31285,31226
12:00,31011,31285,31295
12:05,32230,31457,31374
12:10,32230,31457,31370
12:15,32230,31457,31467
12:20,32230,31738,31538
12:25,32230,31738,31742
12:30,32230,31738,31837
12:35,32230,32060,31931
12:40,32230,32060,32119
12:45,32230,32060,32191
12:50,32230,32408,32337
12:55,32230,32408,32483
13:00,32230,32408,32577
13:05,33884,32788,32693
13:10,33884,32788,32773
13:15,33884,32788,33003
13:20,33884,33367,33171
13:25,33884,33367,33330
13:30,33884,33367,33473
13:35,33884,33721,33590
13:40,33884,33721,33700
13:45,33884,33721,33793
13:50,33884,34130,34047
13:55,33884,34130,34204
14:00,33884,34130,34383
14:05,35521,34572,34405
14:10,35521,34572,34478
14:15,35521,34572,34522
14:20,35521,34828,34725
14:25,35521,34828,34784
14:30,35521,34828,34914
14:35,35521,35131,35033
14:40,35521,35131,35190
14:45,35521,35131,35357
14:50,35521,35528,35588
14:55,35521,35528,35646
15:00,35521,35528,35877
15:05,36927,35981,35925
15:10,36927,35981,35931
15:15,36927,35981,36080
15:20,36927,36334,36188
15:25,36927,36334,36351
15:30,36927,36334,36434
15:35,36927,36523,36484
15:40,36927,36523,36660
15:45,36927,36523,36777
15:50,36927,36947,36904
15:55,36927,36947,37027
16:00,36927,36947,37120
16:05,38037,37235,37055
16:10,38037,37235,37079
16:15,38037,37235,37175
16:20,38037,37464,37326
16:25,38037,37464,37470
16:30,38037,37464,37512
16:35,38037,37604,37646
16:40,38037,37604,37700
16:45,38037,37604,37743
16:50,38037,37757,37773
16:55,38037,37757,37856
17:00,38037,37757,37884
17:05,38693,37797,37878
17:10,38693,37797,37928
17:15,38693,37797,38022
17:20,38693,37864,38049
17:25,38693,37864,38064
17:30,38693,37864,38184
17:35,38693,38072,38178
17:40,38693,38072,38224
17:45,38693,38072,38263
17:50,38693,38111,38278
17:55,38693,38111,38275
18:00,38693,38111,38245
18:05,38236,38018,38097
18:10,38236,38018,38051
18:15,38236,38018,38030
18:20,38236,37989,38037
18:25,38236,37989,38008
18:30,38236,37989,38002
18:35,38236,37846,37957
18:40,38236,37846,37892
18:45,38236,37846,37771
18:50,38236,37549,37772
18:55,38236,37549,37632
19:00,38236,37549,37454
19:05,37119,37151,37343
19:10,37119,37151,37163
19:15,37119,37151,37029
19:20,37119,36849,36914
19:25,37119,36849,36820
19:30,37119,36849,36603
19:35,37119,36610,36516
19:40,37119,36610,36453
19:45,37119,36610,36373
19:50,37119,36560,36312
19:55,37119,36560,36225
20:00,37119,36560,36125
20:05,36510,36153,36124
20:10,36510,36153,36121
20:15,36510,36153,36083
20:20,36510,36063,36025
20:25,36510,36063,35938
20:30,36510,36063,35791
20:35,36510,35648,35744
20:40,36510,35648,35717
20:45,36510,35648,35599
20:50,36510,35298,35441
20:55,36510,35298,35214
21:00,36510,35298,35010
21:05,34606,34576,34777
21:10,34606,34576,34618
21:15,34606,34576,34462
21:20,34606,34095,34320
21:25,34606,34095,34129
21:30,34606,34095,33939
21:35,34606,33520,33733
21:40,34606,33520,33495
21:45,34606,33520,33315
21:50,34606,32816,33070
21:55,34606,32816,32871
22:00,34606,32816,32556
22:05,31674,31904,32175
22:10,31674,31904,31890
22:15,31674,31904,31714
22:20,31674,31113,31510
22:25,31674,31113,31240
22:30,31674,31113,30982
22:35,31674,30434,30733
22:40,31674,30434,30507
22:45,31674,30434,30242
22:50,31674,29664,29978
22:55,31674,29664,29748
23:00,31674,29664,29492
23:05,28865,28970,29265
23:10,28865,28970,29025
23:15,28865,28970,28840
23:20,28865,28465,28611
23:25,28865,28465,28438
23:30,28865,28465,28235
23:35,28865,27884,28032
23:40,28865,27884,27852
23:45,28865,27884,27688
23:50,28865,27300,27497
23:55,28865,27300,27336
00:00,28865,27300,
