Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,29674,27995,27756
00:05,27654,27457,27679
00:10,27654,27457,27588
00:15,27654,27457,27366
00:20,27654,27110,27183
00:25,27654,27110,27026
00:30,27654,27110,26864
00:35,27654,26584,26731
00:40,27654,26584,26590
00:45,27654,26584,26432
00:50,27654,26172,26283
00:55,27654,26172,26135
01:00,27654,26172,25997
01:05,26057,25723,25843
01:10,26057,25723,25723
01:15,26057,25723,25614
01:20,26057,25332,25506
01:25,26057,25332,25388
01:30,26057,25332,25246
01:35,26057,25022,25140
01:40,26057,25022,25016
01:45,26057,25022,24889
01:50,26057,24671,24803
01:55,26057,24671,24710
02:00,26057,24671,24557
02:05,24803,24380,24458
02:10,24803,24380,24466
02:15,24803,24380,24340
02:20,24803,24103,24265
02:25,24803,24103,24195
02:30,24803,24103,24088
02:35,24803,23863,24004
02:40,24803,23863,23917
02:45,24803,23863,23794
02:50,24803,23685,23719
02:55,24803,23685,23650
03:00,24803,23685,23503
03:05,23920,23419,23418
03:10,23920,23419,23439
03:15,23920,23419,23407
03:20,23920,23224,23312
03:25,23920,23224,23216
03:30,23920,23224,23206
03:35,23920,23065,23081
03:40,23920,23065,23048
03:45,23920,23065,22988
03:50,23920,22943,22923
03:55,23920,22943,22905
04:00,23920,22943,22854
04:05,23419,22845,22851
04:10,23419,22845,22840
04:15,23419,22845,22838
04:20,23419,22778,22806
04:25,23419,22778,22773
04:30,23419,22778,22752
04:35,23419,22674,22718
04:40,23419,22674,22692
04:45,23419,22674,22673
04:50,23419,22598,22660
04:55,23419,22598,22651
05:00,23419,22598,22643
05:05,23378,22714,22672
05:10,23378,22714,22739
05:15,23378,22714,22762
05:20,23378,22730,22750
05:25,23378,22730,22778
05:30,23378,22730,22778
05:35,23378,22754,22794
05:40,23378,22754,22772
05:45,23378,22754,22788
05:50,23378,22788,22773
05:55,23378,22788,22853
06:00,23378,22788,22851
06:05,23301,22960,22970
06:10,23301,22960,23044
06:15,23301,22960,23034
06:20,23301,22978,23021
06:25,23301,22978,22963
06:30,23301,22978,22903
06:35,23301,22827,22831
06:40,23301,22827,22769
06:45,23301,22827,22710
06:50,23301,22765,22667
06:55,23301,22765,22672
07:00,23301,22765,22691
07:05,23610,22862,22737
07:10,23610,22862,22852
07:15,23610,22862,22869
07:20,23610,22951,22902
07:25,23610,22951,22893
07:30,23610,22951,22915
07:35,23610,23040,23013
07:40,23610,23040,23081
07:45,23610,23040,23068
07:50,23610,23197,23089
07:55,23610,23197,23180
08:00,23610,23197,23262
08:05,24473,23508,23377
08:10,24473,23508,23483
08:15,24473,23508,23531
08:20,24473,23710,23605
08:25,24473,23710,23712
08:30,24473,23710,23782
08:35,24473,23924,23845
08:40,24473,23924,23948
08:45,24473,23924,23994
08:50,24473,24181,24059
08:55,24473,24181,24112
09:00,24473,24181,24204
09:05,25564,24540,24295
09:10,25564,24540,24464
09:15,25564,24540,24526
09:20,25564,24772,24590
09:25,25564,24772,24611
09:30,25564,24772,24744
09:35,25564,25064,24805
09:40,25564,25064,24789
09:45,25564,25064,24864
09:50,25564,25192,24922
09:55,25564,25192,25065
10:00,25564,25192,25198
10:05,27194,25525,25345
10:10,27194,25525,25490
10:15,27194,25525,25586
10:20,27194,25900,25684
10:25,27194,25900,25801
10:30,27194,25900,25910
10:35,27194,26269,26006
10:40,27194,26269,26143
10:45,27194,26269,26233
10:50,27194,26553,26385
10:55,27194,26553,26584
11:00,27194,26553,26721
11:05,29214,27056,26850
11:10,29214,27056,27048
11:15,29214,27056,27247
11:20,29214,27512,27380
11:25,29214,27512,27546
11:30,29214,27512,27715
11:35,29214,28008,27878
11:40,29214,28008,28023
11:45,29214,28008,28178
11:50,29214,28530,28358
11:55,29214,28530,28528
12:00,29214,28530,28723
12:05,31468,29141,28914
12:10,31468,29141,29012
12:15,31468,29141,29168
12:20,31468,29669,29406
12:25,31468,29669,29584
12:30,31468,29669,29744
12:35,31468,30195,29972
12:40,31468,30195,30200
12:45,31468,30195,30355
12:50,31468,30749,30563
12:55,31468,30749,30766
13:00,31468,30749,30980
13:05,33735,31472,31172
13:10,33735,31472,31310
13:15,33735,31472,31495
13:20,33735,31995,31709
13:25,33735,31995,31891
13:30,33735,31995,32113
13:35,33735,32470,32286
13:40,33735,32470,32475
13:45,33735,32470,32658
13:50,33735,33033,32820
13:55,33735,33033,32985
14:00,33735,33033,33133
14:05,35948,33529,33278
14:10,35948,33529,33408
14:15,35948,33529,33572
14:20,35948,34028,33747
14:25,35948,34028,33931
14:30,35948,34028,34107
14:35,35948,34492,34289
14:40,35948,34492,34466
14:45,35948,34492,34636
14:50,35948,34935,34823
14:55,35948,34935,35041
15:00,35948,34935,35203
15:05,37970,35508,35343
15:10,37970,35508,35466
15:15,37970,35508,35602
15:20,37970,35923,35807
15:25,37970,35923,35919
15:30,37970,35923,36061
15:35,37970,36368,36213
15:40,37970,36368,36327
15:45,37970,36368,36469
15:50,37970,36733,36619
15:55,37970,36733,36788
16:00,37970,36733,36902
16:05,39366,37084,36967
16:10,39366,37084,37035
16:15,39366,37084,37189
16:20,39366,37378,37308
16:25,39366,37378,37448
16:30,39366,37378,37592
16:35,39366,37743,37660
16:40,39366,37743,37752
16:45,39366,37743,37810
16:50,39366,37995,37922
16:55,39366,37995,38013
17:00,39366,37995,38082
17:05,40084,38134,38128
17:10,40084,38134,38155
17:15,40084,38134,38237
17:20,40084,38283,38275
17:25,40084,38283,38313
17:30,40084,38283,38346
17:35,40084,38329,38364
17:40,40084,38329,38394
17:45,40084,38329,38425
17:50,40084,38349,38449
17:55,40084,38349,38402
18:00,40084,38349,38413
18:05,39867,38228,38415
18:10,39867,38228,38349
18:15,39867,38228,38274
18:20,39867,38126,38171
18:25,39867,38126,38119
18:30,39867,38126,38034
18:35,39867,37858,37933
18:40,39867,37858,37835
18:45,39867,37858,37731
18:50,39867,37606,37567
18:55,39867,37606,37470
19:00,39867,37606,37349
19:05,39114,37261,37178
19:10,39114,37261,37078
19:15,39114,37261,36973
19:20,39114,37158,36793
19:25,39114,37158,36752
19:30,39114,37158,36718
19:35,39114,36895,36689
19:40,39114,36895,36662
19:45,39114,36895,36625
19:50,39114,36854,36586
19:55,39114,36854,36548
20:00,39114,36854,36496
20:05,37838,36317,36305
20:10,37838,36317,36186
20:15,37838,36317,36058
20:20,37838,35892,35909
20:25,37838,35892,35795
20:30,37838,35892,35649
20:35,37838,35379,35489
20:40,37838,35379,35326
20:45,37838,35379,35175
20:50,37838,34886,35005
20:55,37838,34886,34843
21:00,37838,34886,34684
21:05,35855,34232,34525
21:10,35855,34232,34393
21:15,35855,34232,34263
21:20,35855,33749,34072
21:25,35855,33749,33913
21:30,35855,33749,33766
21:35,35855,33133,33590
21:40,35855,33133,33448
21:45,35855,33133,33242
21:50,35855,32608,33023
21:55,35855,32608,32807
22:00,35855,32608,32580
22:05,32794,31932,32274
22:10,32794,31932,32043
22:15,32794,31932,31799
22:20,32794,31287,31626
22:25,32794,31287,31403
22:30,32794,31287,31159
22:35,32794,30669,30944
22:40,32794,30669,30758
22:45,32794,30669,30530
22:50,32794,29931,30262
22:55,32794,29931,30089
23:00,32794,29931,29895
23:05,29670,29230,29621
23:10,29670,29230,29426
23:15,29670,29230,29203
23:20,29670,28751,28973
23:25,29670,28751,28797
23:30,29670,28751,28594
23:35,29670,28160,28420
23:40,29670,28160,28227
23:45,29670,28160,28074
23:50,29670,27579,27856
23:55,29670,27579,27679
00:00,29670,27579,
