Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,24366,24226,24114
00:05,23383,23958,24049
00:10,23383,23958,24007
00:15,23383,23958,23912
00:20,23383,23679,23801
00:25,23383,23679,23743
00:30,23383,23679,23672
00:35,23383,23403,23574
00:40,23383,23403,23498
00:45,23383,23403,23408
00:50,23383,23155,23326
00:55,23383,23155,23212
01:00,23383,23155,23139
01:05,22518,22976,23063
01:10,22518,22976,23035
01:15,22518,22976,22967
01:20,22518,22841,22878
01:25,22518,22841,22834
01:30,22518,22841,22778
01:35,22518,22666,22729
01:40,22518,22666,22666
01:45,22518,22666,22620
01:50,22518,22544,22565
01:55,22518,22544,22527
02:00,22518,22544,22496
02:05,22059,22481,22446
02:10,22059,22481,22447
02:15,22059,22481,22395
02:20,22059,22379,22343
02:25,22059,22379,22319
02:30,22059,22379,22266
02:35,22059,22270,22197
02:40,22059,22270,22176
02:45,22059,22270,22204
02:50,22059,22243,22191
02:55,22059,22243,22164
03:00,22059,22243,22134
03:05,21976,22233,22181
03:10,21976,22233,22203
03:15,21976,22233,22205
03:20,21976,22286,22195
03:25,21976,22286,22166
03:30,21976,22286,22140
03:35,21976,22307,22174
03:40,21976,22307,22169
03:45,21976,22307,22204
03:50,21976,22469,22275
03:55,21976,22469,22313
04:00,21976,22469,22341
04:05,22526,22707,22452
04:10,22526,22707,22549
04:15,22526,22707,22615
04:20,22526,22933,22657
04:25,22526,22933,22737
04:30,22526,22933,22769
04:35,22526,23148,22852
04:40,22526,23148,22908
04:45,22526,23148,22978
04:50,22526,23601,23068
04:55,22526,23601,23141
05:00,22526,23601,23272
05:05,23932,24012,23522
05:10,23932,24012,23764
05:15,23932,24012,23892
05:20,23932,24403,24043
05:25,23932,24403,24174
05:30,23932,24403,24279
05:35,23932,24841,24393
05:40,23932,24841,24543
05:45,23932,24841,24680
05:50,23932,25525,24814
05:55,23932,25525,24970
06:00,23932,25525,25145
06:05,26219,26293,25567
06:10,26219,26293,26038
06:15,26219,26293,26240
06:20,26219,26906,26452
06:25,26219,26906,26627
06:30,26219,26906,26788
06:35,26219,27322,26976
06:40,26219,27322,27157
06:45,26219,27322,27289
06:50,26219,27854,27399
06:55,26219,27854,27551
07:00,26219,27854,27671
07:05,27419,28195,27888
07:10,27419,28195,28069
07:15,27419,28195,28168
07:20,27419,28293,28199
