Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,25187,24246,23975
00:05,23308,23872,23839
00:10,23308,23872,23705
00:15,23308,23872,23490
00:20,23308,23575,23222
00:25,23308,23575,23255
00:30,23308,23575,23171
00:35,23308,23094,23074
00:40,23308,23094,22975
00:45,23308,23094,22861
00:50,23308,22551,22758
00:55,23308,22551,22654
01:00,23308,22551,22508
01:05,22058,22371,22439
01:10,22058,22371,22483
01:15,22058,22371,22422
01:20,22058,22079,22334
01:25,22058,22079,22255
01:30,22058,22079,22149
01:35,22058,21830,22042
01:40,22058,21830,21976
01:45,22058,21830,21902
01:50,22058,21711,21792
01:55,22058,21711,21704
02:00,22058,21711,21654
02:05,21203,21589,21571
02:10,21203,21589,21519
02:15,21203,21589,21434
02:20,21203,21366,21385
02:25,21203,21366,21310
02:30,21203,21366,21227
02:35,21203,21202,21150
02:40,21203,21202,21137
02:45,21203,21202,21066
02:50,21203,21035,20981
02:55,21203,21035,20952
03:00,21203,21035,20950
03:05,20772,20907,20906
03:10,20772,20907,20876
03:15,20772,20907,20846
03:20,20772,20781,20810
03:25,20772,20781,20762
03:30,20772,20781,20747
03:35,20772,20699,20722
03:40,20772,20699,20670
03:45,20772,20699,20680
03:50,20772,20646,20635
03:55,20772,20646,20640
04:00,20772,20646,20644
04:05,20803,20729,20680
04:10,20803,20729,20721
04:15,20803,20729,20740
04:20,20803,20777,20754
04:25,20803,20777,20747
04:30,20803,20777,20749
04:35,20803,20864,20792
04:40,20803,20864,20804
04:45,20803,20864,20794
04:50,20803,20913,20855
04:55,20803,20913,20880
05:00,20803,20913,20939
05:05,21418,21222,21104
05:10,21418,21222,21235
05:15,21418,21222,21304
05:20,21418,21408,21376
05:25,21418,21408,21422
05:30,21418,21408,21465
05:35,21418,21624,21552
05:40,21418,21624,21614
05:45,21418,21624,21656
05:50,21418,21719,21658
05:55,21418,21719,21612
06:00,21418,21719,21662
06:05,22070,22022,21793
06:10,22070,22022,21895
06:15,22070,22022,21934
06:20,22070,22052,21951
06:25,22070,22052,21975
06:30,22070,22052,22009
06:35,22070,22138,22000
06:40,22070,22138,22077
06:45,22070,22138,22071
06:50,22070,22241,22096
06:55,22070,22241,22178
07:00,22070,22241,22188
07:05,22799,22448,22268
07:10,22799,22448,22510
07:15,22799,22448,22543
07:20,22799,22475,22591
07:25,22799,22475,22589
07:30,22799,22475,22595
07:35,22799,22482,22625
07:40,22799,22482,22626
07:45,22799,22482,22596
07:50,22799,22562,22628
07:55,22799,22562,22591
08:00,22799,22562,22588
08:05,23114,22770,22673
08:10,23114,22770,22689
08:15,23114,22770,22768
08:20,23114,22792,22810
08:25,23114,22792,22730
08:30,23114,22792,22724
08:35,23114,22768,22714
08:40,23114,22768,22698
08:45,23114,22768,22660
08:50,23114,22774,22680
08:55,23114,22774,22701
09:00,23114,22774,22707
09:05,23207,22792,22707
09:10,23207,22792,22797
09:15,23207,22792,22813
09:20,23207,22830,22788
09:25,23207,22830,22826
09:30,23207,22830,22818
09:35,23207,22925,22886
09:40,23207,22925,22874
09:45,23207,22925,22901
09:50,23207,22957,22941
09:55,23207,22957,22942
10:00,23207,22957,22994
10:05,23747,23096,23010
10:10,23747,23096,23031
10:15,23747,23096,23084
10:20,23747,23232,23128
10:25,23747,23232,23150
10:30,23747,23232,23079
10:35,23747,23348,23270
10:40,23747,23348,23295
10:45,23747,23348,23353
10:50,23747,23514,23468
10:55,23747,23514,23484
11:00,23747,23514,23571
11:05,24298,23653,23677
11:10,24298,23653,23685
11:15,24298,23653,23809
11:20,24298,23883,23916
11:25,24298,23883,24015
