Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,28946,26556,26636
00:05,26365,26182,26478
00:10,26365,26182,26412
00:15,26365,26182,26238
00:20,26365,25810,26099
00:25,26365,25810,25924
00:30,26365,25810,25776
00:35,26365,25373,25614
00:40,26365,25373,25477
00:45,26365,25373,25350
00:50,26365,24941,25260
00:55,26365,24941,25131
01:00,26365,24941,24973
01:05,24902,24675,24862
01:10,24902,24675,24772
01:15,24902,24675,24683
01:20,24902,24290,24566
01:25,24902,24290,24467
01:30,24902,24290,24373
01:35,24902,24076,24244
01:40,24902,24076,24156
01:45,24902,24076,24039
01:50,24902,23812,23977
01:55,24902,23812,23869
02:00,24902,23812,23765
02:05,23893,23567,23698
02:10,23893,23567,23658
02:15,23893,23567,23597
02:20,23893,23379,23514
02:25,23893,23379,23446
02:30,23893,23379,23377
02:35,23893,23215,23288
02:40,23893,23215,23244
02:45,23893,23215,23172
02:50,23893,23044,23093
02:55,23893,23044,23037
03:00,23893,23044,22989
03:05,23368,22916,22937
03:10,23368,22916,22934
03:15,23368,22916,22870
03:20,23368,22791,22815
03:25,23368,22791,22815
03:30,23368,22791,22795
03:35,23368,22729,22757
03:40,23368,22729,22712
03:45,23368,22729,22683
03:50,23368,22774,22691
03:55,23368,22774,22646
04:00,23368,22774,22637
04:05,23464,22839,22699
04:10,23464,22839,22738
04:15,23464,22839,22758
04:20,23464,22900,22783
04:25,23464,22900,22801
04:30,23464,22900,22827
04:35,23464,22996,22864
04:40,23464,22996,22900
04:45,23464,22996,22897
04:50,23464,23304,22931
04:55,23464,23304,22974
05:00,23464,23304,23046
05:05,24412,23614,23209
05:10,24412,23614,23381
05:15,24412,23614,23485
05:20,24412,23867,23570
05:25,24412,23867,23616
05:30,24412,23867,23654
05:35,24412,24100,23798
05:40,24412,24100,23886
05:45,24412,24100,23976
05:50,24412,24748,24013
05:55,24412,24748,24137
06:00,24412,24748,24251
06:05,25782,25257,24590
06:10,25782,25257,24880
06:15,25782,25257,25034
06:20,25782,25499,25185
06:25,25782,25499,25284
06:30,25782,25499,25371
06:35,25782,25608,25487
06:40,25782,25608,25580
06:45,25782,25608,25616
06:50,25782,25862,25617
06:55,25782,25862,25649
07:00,25782,25862,25695
07:05,26695,26095,25914
07:10,26695,26095,26056
07:15,26695,26095,26126
07:20,26695,26315,26213
07:25,26695,26315,26275
07:30,26695,26315,26351
07:35,26695,26479,26436
07:40,26695,26479,26532
07:45,26695,26479,26585
07:50,26695,26864,26640
07:55,26695,26864,26729
08:00,26695,26864,26835
08:05,27779,27184,26992
08:10,27779,27184,27185
08:15,27779,27184,27263
08:20,27779,27410,27322
08:25,27779,27410,27366
08:30,27779,27410,27367
08:35,27779,27591,27410
08:40,27779,27591,27457
08:45,27779,27591,27512
08:50,27779,27799,27580
08:55,27779,27799,27659
09:00,27779,27799,27708
09:05,28729,28006,27813
09:10,28729,28006,27890
09:15,28729,28006,27935
09:20,28729,28204,27985
09:25,28729,28204,28053
09:30,28729,28204,28107
09:35,28729,28435,28210
09:40,28729,28435,28272
09:45,28729,28435,28317
09:50,28729,28766,28452
09:55,28729,28766,28562
10:00,28729,28766,28712
10:05,29955,29101,28844
10:10,29955,29101,28980
10:15,29955,29101,29112
10:20,29955,29459,29148
10:25,29955,29459,29365
