Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,22339,21285,21179
00:05,20840,21111,21133
00:10,20840,21111,21092
00:15,20840,21111,21005
00:20,20840,20838,20852
00:25,20840,20838,20780
00:30,20840,20838,20730
00:35,20840,20628,20672
00:40,20840,20628,20612
00:45,20840,20628,20554
00:50,20840,20341,20531
00:55,20840,20341,20466
01:00,20840,20341,20463
01:05,20033,20226,20414
01:10,20033,20226,20394
01:15,20033,20226,20292
01:20,20033,20159,20237
01:25,20033,20159,20196
01:30,20033,20159,20121
01:35,20033,20066,20067
01:40,20033,20066,19985
01:45,20033,20066,19923
01:50,20033,19916,19898
01:55,20033,19916,19901
02:00,20033,19916,19817
02:05,19619,19774,19789
02:10,19619,19774,19731
02:15,19619,19774,19717
02:20,19619,19700,19707
02:25,19619,19700,19655
02:30,19619,19700,19679
02:35,19619,19561,19585
02:40,19619,19561,19560
02:45,19619,19561,19501
02:50,19619,19516,19499
02:55,19619,19516,19518
03:00,19619,19516,19487
03:05,19484,19455,19479
03:10,19484,19455,19448
03:15,19484,19455,19435
03:20,19484,19479,19449
03:25,19484,19479,19457
03:30,19484,19479,19486
03:35,19484,19466,19470
03:40,19484,19466,19512
03:45,19484,19466,19478
03:50,19484,19528,19456
03:55,19484,19528,19423
04:00,19484,19528,19480
04:05,19962,19638,19579
04:10,19962,19638,19669
04:15,19962,19638,19730
04:20,19962,19790,19694
04:25,19962,19790,19793
04:30,19962,19790,19814
04:35,19962,20009,19891
04:40,19962,20009,19926
04:45,19962,20009,19955
04:50,19962,20189,20008
04:55,19962,20189,20198
05:00,19962,20189,20265
05:05,21422,20615,20438
05:10,21422,20615,20690
05:15,21422,20615,20815
05:20,21422,21040,20960
05:25,21422,21040,21004
05:30,21422,21040,21112
05:35,21422,21455,21327
05:40,21422,21455,21479
05:45,21422,21455,21556
05:50,21422,21891,21716
05:55,21422,21891,21785
06:00,21422,21891,21983
06:05,23461,22721,22300
06:10,23461,22721,22620
06:15,23461,22721,22896
06:20,23461,23078,23122
06:25,23461,23078,23168
06:30,23461,23078,23197
06:35,23461,23404,23297
06:40,23461,23404,23512
06:45,23461,23404,23514
06:50,23461,23792,23594
06:55,23461,23792,23675
07:00,23461,23792,23778
07:05,24535,24191,23962
07:10,24535,24191,24169
07:15,24535,24191,24241
07:20,24535,24452,24314
07:25,24535,24452,24408
07:30,24535,24452,24367
07:35,24535,24519,24436
07:40,24535,24519,24503
