Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,23382,22834,22761
00:05,22547,22621,22764
00:10,22547,22621,22733
00:15,22547,22621,22609
00:20,22547,22312,22486
00:25,22547,22312,22369
00:30,22547,22312,22276
00:35,22547,21995,22216
00:40,22547,21995,22112
00:45,22547,21995,22064
00:50,22547,21792,22022
00:55,22547,21792,21934
01:00,22547,21792,21870
01:05,21749,21645,21795
01:10,21749,21645,21755
01:15,21749,21645,21711
01:20,21749,21458,21629
01:25,21749,21458,21545
01:30,21749,21458,21510
01:35,21749,21274,21448
01:40,21749,21274,21358
01:45,21749,21274,21318
01:50,21749,21142,21278
01:55,21749,21142,21213
02:00,21749,21142,21195
02:05,21208,21046,21147
02:10,21208,21046,21102
02:15,21208,21046,21065
02:20,21208,20908,21037
02:25,21208,20908,20995
02:30,21208,20908,20956
02:35,21208,20781,20906
02:40,21208,20781,20864
02:45,21208,20781,20844
02:50,21208,20762,20791
02:55,21208,20762,20723
03:00,21208,20762,20698
03:05,20910,20741,20706
03:10,20910,20741,20838
03:15,20910,20741,20813
03:20,20910,20711,20866
03:25,20910,20711,20847
03:30,20910,20711,20797
03:35,20910,20779,20798
03:40,20910,20779,20786
03:45,20910,20779,20775
03:50,20910,20917,20779
03:55,20910,20917,20798
04:00,20910,20917,20795
04:05,21210,21038,20873
04:10,21210,21038,20981
04:15,21210,21038,20999
04:20,21210,21172,21063
04:25,21210,21172,21085
04:30,21210,21172,21112
04:35,21210,21307,21159
04:40,21210,21307,21181
04:45,21210,21307,21262
04:50,21210,21634,21264
04:55,21210,21634,21333
05:00,21210,21634,21403
05:05,22349,21988,21630
05:10,22349,21988,21833
05:15,22349,21988,22004
05:20,22349,22318,22106
05:25,22349,22318,22199
05:30,22349,22318,22255
05:35,22349,22660,22375
05:40,22349,22660,22500
05:45,22349,22660,22588
05:50,22349,23293,22684
05:55,22349,23293,22793
06:00,22349,23293,22942
06:05,24249,23884,23256
06:10,24249,23884,23547
06:15,24249,23884,23735
06:20,24249,24287,23881
06:25,24249,24287,24043
06:30,24249,24287,24192
06:35,24249,24676,24351
06:40,24249,24676,24476
06:45,24249,24676,24615
06:50,24249,24990,24763
06:55,24249,24990,24914
07:00,24249,24990,24996
07:05,25079,25417,25061
07:10,25079,25417,25249
07:15,25079,25417,25330
07:20,25079,25436,25362
07:25,25079,25436,25536
07:30,25079,25436,25659
07:35,25079,25654,25713
07:40,25079,25654,25767
07:45,25079,25654,25763
07:50,25079,25987,25761
07:55,25079,25987,25810
08:00,25079,25987,25818
08:05,25430,25992,25698
08:10,25430,25992,25815
08:15,25430,25992,25969
08:20,25430,25883,25988
08:25,25430,25883,25943
08:30,25430,25883,25896
08:35,25430,25959,25917
08:40,25430,25959,25909
08:45,25430,25959,25845
08:50,25430,25781,25774
08:55,25430,25781,25737
09:00,25430,25781,25692
09:05,25388,25708,25704
09:10,25388,25708,25713
09:15,25388,25708,25613
09:20,25388,25573,25586
09:25,25388,25573,25570
09:30,25388,25573,25489
09:35,25388,25356,25407
09:40,25388,25356,25381
09:45,25388,25356,25369
09:50,25388,25232,25247
09:55,25388,25232,25244
10:00,25388,25232,25208
10:05,25007,25035,25142
10:10,25007,25035,25006
10:15,25007,25035,24837
10:20,25007,24807,24652
10:25,25007,24807,24606
10:30,25007,24807,24477
10:35,25007,24359,24338
10:40,25007,24359,24249
10:45,25007,24359,24144
10:50,25007,24055,24096
10:55,25007,24055,24002
11:00,25007,24055,23749
11:05,24421,23774,23728
11:10,24421,23774,23755
11:15,24421,23774,23653
11:20,24421,23458,23360
11:25,24421,23458,23442
11:30,24421,23458,23514
11:35,24421,23059,23583
11:40,24421,23059,23494
11:45,24421,23059,23457
11:50,24421,23329,23340
11:55,24421,23329,23290
12:00,24421,23329,23201
12:05,23827,23140,23141
12:10,23827,23140,23128
12:15,23827,23140,23119
12:20,23827,23174,23065
12:25,23827,23174,23024
12:30,23827,23174,22974
12:35,23827,22995,22949
12:40,23827,22995,22863
12:45,23827,22995,22846
12:50,23827,22835,22840
12:55,23827,22835,22856
13:00,23827,22835,22856
13:05,23671,22871,22784
13:10,23671,22871,22795
13:15,23671,22871,22804
13:20,23671,22897,22765
13:25,23671,22897,22800
13:30,23671,22897,22775
13:35,23671,22898,22814
13:40,23671,22898,22802
13:45,23671,22898,22764
13:50,23671,22927,22780
13:55,23671,22927,22752
14:00,23671,22927,22710
14:05,23733,22777,22564
14:10,23733,22777,22529
14:15,23733,22777,22473
14:20,23733,22537,22366
14:25,23733,22537,22413
14:30,23733,22537,22401
14:35,23733,22495,22397
14:40,23733,22495,22428
14:45,23733,22495,22433
14:50,23733,22610,22409
14:55,23733,22610,22496
15:00,23733,22610,22599
15:05,24035,22632,22625
15:10,24035,22632,22707
15:15,24035,22632,22820
15:20,24035,22918,22915
15:25,24035,22918,22954
15:30,24035,22918,22972
15:35,24035,23265,23037
15:40,24035,23265,23049
15:45,24035,23265,23042
15:50,24035,23240,23160
15:55,24035,23240,23174
16:00,24035,23240,23255
16:05,24479,23348,23274
16:10,24479,23348,23400
16:15,24479,23348,23475
16:20,24479,23740,23559
16:25,24479,23740,23691
16:30,24479,23740,23801
16:35,24479,24100,23873
16:40,24479,24100,23963
16:45,24479,24100,24019
16:50,24479,24249,24152
16:55,24479,24249,24257
17:00,24479,24249,24382
17:05,25293,24551,24438
17:10,25293,24551,24550
17:15,25293,24551,24717
17:20,25293,24895,24873
17:25,25293,24895,24937
17:30,25293,24895,25050
17:35,25293,25236,25132
17:40,25293,25236,25235
17:45,25293,25236,25335
17:50,25293,25463,25499
17:55,25293,25463,25594
18:00,25293,25463,25712
18:05,26346,25895,25719
18:10,26346,25895,25796
18:15,26346,25895,25911
18:20,26346,26393,26027
18:25,26346,26393,26169
18:30,26346,26393,26296
18:35,26346,26891,26444
18:40,26346,26891,26616
18:45,26346,26891,26762
18:50,26346,27046,26889
18:55,26346,27046,26970
19:00,26346,27046,27038
19:05,27091,27107,27002
19:10,27091,27107,26971
19:15,27091,27107,26998
19:20,27091,26957,26964
19:25,27091,26957,26976
19:30,27091,26957,26937
19:35,27091,26770,26924
19:40,27091,26770,26872
19:45,27091,26770,26827
19:50,27091,26619,26769
19:55,27091,26619,26707
20:00,27091,26619,26595
20:05,26315,26359,26530
20:10,26315,26359,26459
20:15,26315,26359,26329
20:20,26315,26083,26278
20:25,26315,26083,26231
20:30,26315,26083,26099
20:35,26315,25833,26063
20:40,26315,25833,25956
20:45,26315,25833,25898
20:50,26315,25691,25874
20:55,26315,25691,25784
21:00,26315,25691,25770
21:05,25496,25565,25651
21:10,25496,25565,25632
21:15,25496,25565,25548
21:20,25496,25288,25451
21:25,25496,25288,25378
21:30,25496,25288,25309
21:35,25496,24966,25255
21:40,25496,24966,25169
21:45,25496,24966,25080
21:50,25496,24703,25023
21:55,25496,24703,24913
22:00,25496,24703,24842
22:05,24225,24446,24625
22:10,24225,24446,24503
22:15,24225,24446,24387
22:20,24225,24073,24258
22:25,24225,24073,24167
22:30,24225,24073,24072
22:35,24225,23701,24076
22:40,24225,23701,23967
22:45,24225,23701,23843
22:50,24225,23442,23730
22:55,24225,23442,23607
23:00,24225,23442,23473
23:05,22931,23107,23392
23:10,22931,23107,23356
23:15,22931,23107,23225
23:20,22931,22856,23115
23:25,22931,22856,23027
23:30,22931,22856,22887
23:35,22931,22568,22752
23:40,22931,22568,22654
23:45,22931,22568,22558
23:50,22931,22298,22422
23:55,22931,22298,22297
00:00,22931,22298,22297
