Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,21983,21800,21536
00:05,20926,21486,21505
00:10,20926,21486,21430
00:15,20926,21486,21358
00:20,20926,21266,21253
00:25,20926,21266,21161
00:30,20926,21266,21082
00:35,20926,20978,20981
00:40,20926,20978,20911
00:45,20926,20978,20825
00:50,20926,20722,20754
00:55,20926,20722,20706
01:00,20926,20722,20643
01:05,20126,20487,20593
01:10,20126,20487,20501
01:15,20126,20487,20444
01:20,20126,20346,20384
01:25,20126,20346,20317
01:30,20126,20346,20243
01:35,20126,20129,20189
01:40,20126,20129,20133
01:45,20126,20129,20070
01:50,20126,19965,20011
01:55,20126,19965,19939
02:00,20126,19965,19895
02:05,19594,19829,19849
02:10,19594,19829,19807
02:15,19594,19829,19790
02:20,19594,19715,19739
02:25,19594,19715,19704
02:30,19594,19715,19646
02:35,19594,19627,19633
02:40,19594,19627,19607
02:45,19594,19627,19561
02:50,19594,19554,19520
02:55,19594,19554,19505
03:00,19594,19554,19470
03:05,19382,19466,19465
03:10,19382,19466,19476
03:15,19382,19466,19469
03:20,19382,19435,19434
03:25,19382,19435,19402
03:30,19382,19435,19398
03:35,19382,19403,19388
03:40,19382,19403,19408
03:45,19382,19403,19395
03:50,19382,19363,19390
03:55,19382,19363,19393
04:00,19382,19363,19425
04:05,19595,19465,19419
04:10,19595,19465,19487
04:15,19595,19465,19498
04:20,19595,19551,19516
04:25,19595,19551,19522
04:30,19595,19551,19548
04:35,19595,19608,19597
04:40,19595,19608,19632
04:45,19595,19608,19633
04:50,19595,19719,19665
04:55,19595,19719,19687
05:00,19595,19719,19742
05:05,20320,19979,19892
05:10,20320,19979,19997
05:15,20320,19979,20080
05:20,20320,20099,20137
05:25,20320,20099,20171
05:30,20320,20099,20207
05:35,20320,20349,20295
05:40,20320,20349,20388
05:45,20320,20349,20452
05:50,20320,20583,20512
05:55,20320,20583,20569
06:00,20320,20583,20681
06:05,21467,21022,20878
06:10,21467,21022,21043
06:15,21467,21022,21165
06:20,21467,21329,21227
06:25,21467,21329,21330
06:30,21467,21329,21419
06:35,21467,21609,21511
06:40,21467,21609,21589
06:45,21467,21609,21638
06:50,21467,21706,21692
06:55,21467,21706,21742
07:00,21467,21706,21756
07:05,21920,21950,21916
07:10,21920,21950,22023
07:15,21920,21950,22027
07:20,21920,22099,22061
07:25,21920,22099,22090
07:30,21920,22099,22106
07:35,21920,22110,22090
07:40,21920,22110,22081
07:45,21920,22110,22084
07:50,21920,22130,22098
07:55,21920,22130,22029
08:00,21920,22130,22086
08:05,21651,22194,22118
08:10,21651,22194,22151
08:15,21651,22194,22118
08:20,21651,22145,22069
08:25,21651,22145,22025
08:30,21651,22145,21960
08:35,21651,22038,21906
08:40,21651,22038,21877
08:45,21651,22038,21868
08:50,21651,21762,21764
08:55,21651,21762,21754
09:00,21651,21762,21654
09:05,21111,21694,21612
09:10,21111,21694,21558
09:15,21111,21694,21488
09:20,21111,21452,21386
09:25,21111,21452,21323
09:30,21111,21452,21253
09:35,21111,21212,21147
09:40,21111,21212,21067
09:45,21111,21212,20973
09:50,21111,21014,20929
09:55,21111,21014,20821
10:00,21111,21014,20755
10:05,20489,20757,20687
10:10,20489,20757,20602
10:15,20489,20757,20525
10:20,20489,20546,20462
10:25,20489,20546,20386
10:30,20489,20546,20310
10:35,20489,20187,20206
10:40,20489,20187,20115
10:45,20489,20187,20075
10:50,20489,19950,19965
10:55,20489,19950,19831
11:00,20489,19950,19791
11:05,19835,19727,19759
11:10,19835,19727,19697
11:15,19835,19727,19634
11:20,19835,19577,19631
11:25,19835,19577,19612
11:30,19835,19577,19481
11:35,19835,19491,19462
11:40,19835,19491,19437
11:45,19835,19491,19423
11:50,19835,19423,19327
11:55,19835,19423,19338
12:00,19835,19423,19254
12:05,19464,19323,19230
12:10,19464,19323,19137
12:15,19464,19323,19120
12:20,19464,19121,19087
12:25,19464,19121,19071
12:30,19464,19121,19018
12:35,19464,19070,19007
12:40,19464,19070,19017
12:45,19464,19070,19027
12:50,19464,18998,18969
12:55,19464,18998,18996
13:00,19464,18998,18994
13:05,19394,18969,19009
13:10,19394,18969,18981
13:15,19394,18969,18974
13:20,19394,18997,18979
13:25,19394,18997,18974
13:30,19394,18997,18962
13:35,19394,19019,19005
13:40,19394,19019,18991
