Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,21734,21031,20891
00:05,20618,20784,20838
00:10,20618,20784,20748
00:15,20618,20784,20657
00:20,20618,20538,20569
00:25,20618,20538,20501
00:30,20618,20538,20422
00:35,20618,20310,20325
00:40,20618,20310,20253
00:45,20618,20310,20182
00:50,20618,20071,20149
00:55,20618,20071,19999
01:00,20618,20071,19968
01:05,19796,19870,19933
01:10,19796,19870,19863
01:15,19796,19870,19794
01:20,19796,19696,19724
01:25,19796,19696,19684
01:30,19796,19696,19627
01:35,19796,19551,19554
01:40,19796,19551,19466
01:45,19796,19551,19440
01:50,19796,19414,19407
01:55,19796,19414,19369
02:00,19796,19414,19328
02:05,19340,19298,19269
02:10,19340,19298,19250
02:15,19340,19298,19248
02:20,19340,19223,19226
02:25,19340,19223,19199
02:30,19340,19223,19155
02:35,19340,19087,19150
02:40,19340,19087,19126
02:45,19340,19087,19078
02:50,19340,19068,19069
02:55,19340,19068,19015
03:00,19340,19068,18999
03:05,19253,19061,19015
03:10,19253,19061,19042
03:15,19253,19061,19055
03:20,19253,19067,19075
03:25,19253,19067,19086
03:30,19253,19067,19104
03:35,19253,19087,19108
03:40,19253,19087,19110
03:45,19253,19087,19135
03:50,19253,19190,19168
03:55,19253,19190,19174
04:00,19253,19190,19235
04:05,19793,19421,19324
04:10,19793,19421,19443
04:15,19793,19421,19474
04:20,19793,19582,19543
04:25,19793,19582,19605
04:30,19793,19582,19654
04:35,19793,19786,19742
04:40,19793,19786,19816
04:45,19793,19786,19894
04:50,19793,20064,19941
04:55,19793,20064,20048
05:00,19793,20064,20183
05:05,21241,20586,20418
05:10,21241,20586,20607
05:15,21241,20586,20757
05:20,21241,20989,20861
05:25,21241,20989,20975
05:30,21241,20989,21076
05:35,21241,21438,21255
05:40,21241,21438,21448
05:45,21241,21438,21608
05:50,21241,21889,21798
05:55,21241,21889,21931
06:00,21241,21889,22150
06:05,23687,22880,22528
06:10,23687,22880,22939
06:15,23687,22880,23159
06:20,23687,23569,23376
06:25,23687,23569,23572
06:30,23687,23569,23745
06:35,23687,24000,23966
06:40,23687,24000,24147
06:45,23687,24000,24237
06:50,23687,24392,24351
06:55,23687,24392,24448
07:00,23687,24392,24546
07:05,25190,24848,24747
07:10,25190,24848,24834
07:15,25190,24848,24937
07:20,25190,24993,25017
07:25,25190,24993,24998
07:30,25190,24993,25034
07:35,25190,24928,24987
07:40,25190,24928,24945
07:45,25190,24928,24870
07:50,25190,24813,24823
07:55,25190,24813,24730
08:00,25190,24813,24644
08:05,25259,24680,24651
08:10,25259,24680,24676
08:15,25259,24680,24655
08:20,25259,24545,24650
08:25,25259,24545,24574
08:30,25259,24545,24567
08:35,25259,24384,24542
08:40,25259,24384,24465
08:45,25259,24384,24383
08:50,25259,24306,24349
08:55,25259,24306,24273
09:00,25259,24306,24279
09:05,24998,24181,24222
09:10,24998,24181,24251
09:15,24998,24181,24242
09:20,24998,24053,24188
09:25,24998,24053,24175
09:30,24998,24053,24220
09:35,24998,24006,24184
09:40,24998,24006,24127
09:45,24998,24006,24051
09:50,24998,24005,24004
09:55,24998,24005,24019
10:00,24998,24005,24070
10:05,24605,23973,24055
10:10,24605,23973,24048
10:15,24605,23973,24092
10:20,24605,23869,24037
10:25,24605,23869,23979
10:30,24605,23869,24007
10:35,24605,23874,24003
10:40,24605,23874,24027
10:45,24605,23874,24030
10:50,24605,23822,23974
10:55,24605,23822,23946
11:00,24605,23822,23890
11:05,24128,23824,23840
11:10,24128,23824,23770
11:15,24128,23824,23715
11:20,24128,23740,23752
11:25,24128,23740,23733
11:30,24128,23740,23723
11:35,24128,23607,23681
11:40,24128,23607,23671
11:45,24128,23607,23693
11:50,24128,23604,23735
11:55,24128,23604,23704
12:00,24128,23604,23711
12:05,23808,23715,23686
12:10,23808,23715,23734
12:15,23808,23715,23513
12:20,23808,23702,23660
12:25,23808,23702,23662
12:30,23808,23702,23533
12:35,23808,23624,23523
12:40,23808,23624,23553
12:45,23808,23624,23528
12:50,23808,23644,23481
12:55,23808,23644,23504
13:00,23808,23644,23481
13:05,23690,23618,23563
13:10,23690,23618,23555
13:15,23690,23618,23565
13:20,23690,23571,23613
13:25,23690,23571,23579
13:30,23690,23571,23634
13:35,23690,23620,23646
13:40,23690,23620,23724
13:45,23690,23620,23729
13:50,23690,23669,23680
13:55,23690,23669,23698
14:00,23690,23669,23758
14:05,23762,23753,23776
14:10,23762,23753,23798
14:15,23762,23753,23752
14:20,23762,23787,23772
14:25,23762,23787,23753
14:30,23762,23787,23734
14:35,23762,23809,23741
14:40,23762,23809,23747
14:45,23762,23809,23810
14:50,23762,23783,23895
14:55,23762,23783,23992
15:00,23762,23783,24092
15:05,23954,24098,24141
15:10,23954,24098,24134
15:15,23954,24098,24202
15:20,23954,24247,24329
15:25,23954,24247,24444
15:30,23954,24247,24480
15:35,23954,24428,24455
15:40,23954,24428,24549
15:45,23954,24428,24546
15:50,23954,24751,24571
15:55,23954,24751,24675
16:00,23954,24751,24799
16:05,24833,24838,24843
16:10,24833,24838,24864
16:15,24833,24838,24943
16:20,24833,25152,25038
16:25,24833,25152,25151
16:30,24833,25152,25242
16:35,24833,25509,25414
16:40,24833,25509,25478
16:45,24833,25509,25558
16:50,24833,25885,25681
16:55,24833,25885,25750
17:00,24833,25885,25917
17:05,26734,26158,26083
17:10,26734,26158,26161
17:15,26734,26158,26236
17:20,26734,26607,26470
17:25,26734,26607,26615
17:30,26734,26607,26818
17:35,26734,27104,27027
17:40,26734,27104,27194
17:45,26734,27104,27259
17:50,26734,27731,27359
17:55,26734,27731,27425
18:00,26734,27731,27444
18:05,27375,27439,27399
18:10,27375,27439,27315
18:15,27375,27439,27322
18:20,27375,27430,27291
18:25,27375,27430,27259
18:30,27375,27430,27257
18:35,27375,27228,27219
18:40,27375,27228,27192
18:45,27375,27228,27150
18:50,27375,27009,27099
18:55,27375,27009,27054
19:00,27375,27009,27013
19:05,26871,26876,26933
19:10,26871,26876,26845
19:15,26871,26876,26795
19:20,26871,26738,26741
19:25,26871,26738,26676
19:30,26871,26738,26615
19:35,26871,26530,26587
19:40,26871,26530,26514
19:45,26871,26530,26510
19:50,26871,26299,26466
19:55,26871,26299,26405
20:00,26871,26299,26311
20:05,26140,26178,26239
20:10,26140,26178,26169
20:15,26140,26178,26081
20:20,26140,25976,26017
20:25,26140,25976,25986
20:30,26140,25976,25892
20:35,26140,25720,25831
20:40,26140,25720,25751
20:45,26140,25720,25691
20:50,26140,25484,25621
20:55,26140,25484,25526
21:00,26140,25484,25422
21:05,25059,25217,25300
21:10,25059,25217,25181
21:15,25059,25217,25082
21:20,25059,24965,25000
21:25,25059,24965,24929
21:30,25059,24965,24810
21:35,25059,24642,24697
21:40,25059,24642,24616
21:45,25059,24642,24477
21:50,25059,24251,24353
21:55,25059,24251,24251
22:00,25059,24251,24100
22:05,23493,23847,23940
22:10,23493,23847,23737
22:15,23493,23847,23581
22:20,23493,23497,23468
22:25,23493,23497,23361
22:30,23493,23497,23256
22:35,23493,23034,23092
22:40,23493,23034,22966
22:45,23493,23034,22793
22:50,23493,22600,22645
22:55,23493,22600,22521
23:00,23493,22600,22385
23:05,21912,22183,22251
23:10,21912,22183,22157
23:15,21912,22183,21983
23:20,21912,21805,21905
23:25,21912,21805,21759
23:30,21912,21805,21638
23:35,21912,21479,21516
23:40,21912,21479,21403
23:45,21912,21479,21291
23:50,21912,21101,21156
23:55,21912,21101,21037
00:00,21912,21101,
