Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,27495,26919,26552
00:05,25396,26385,26384
00:10,25396,26385,26275
00:15,25396,26385,26112
00:20,25396,25996,25949
00:25,25396,25996,25815
00:30,25396,25996,25689
00:35,25396,25529,25500
00:40,25396,25529,25377
00:45,25396,25529,25198
00:50,25396,25030,25050
00:55,25396,25030,24927
01:00,25396,25030,24802
01:05,23823,24605,24714
01:10,23823,24605,24651
01:15,23823,24605,24543
01:20,23823,24217,24423
01:25,23823,24217,24318
01:30,23823,24217,24186
01:35,23823,23968,24050
01:40,23823,23968,23948
01:45,23823,23968,23872
01:50,23823,23687,23756
01:55,23823,23687,23688
02:00,23823,23687,23600
02:05,22824,23425,23553
02:10,22824,23425,23507
02:15,22824,23425,23434
02:20,22824,23251,23328
02:25,22824,23251,23253
02:30,22824,23251,23169
02:35,22824,23066,23118
02:40,22824,23066,23056
02:45,22824,23066,22964
02:50,22824,22861,22884
02:55,22824,22861,22841
03:00,22824,22861,22784
03:05,22359,22725,22765
03:10,22359,22725,22718
03:15,22359,22725,22691
03:20,22359,22603,22635
03:25,22359,22603,22570
03:30,22359,22603,22528
03:35,22359,22529,22485
03:40,22359,22529,22455
03:45,22359,22529,22412
03:50,22359,22428,22384
03:55,22359,22428,22350
04:00,22359,22428,22345
04:05,22480,22465,22378
04:10,22480,22465,22430
04:15,22480,22465,22448
04:20,22480,22513,22488
04:25,22480,22513,22465
04:30,22480,22513,22479
04:35,22480,22561,22502
04:40,22480,22561,22520
04:45,22480,22561,22526
04:50,22480,22660,22561
04:55,22480,22660,22580
05:00,22480,22660,22623
05:05,23414,22987,22786
05:10,23414,22987,22930
05:15,23414,22987,23007
05:20,23414,23214,23078
05:25,23414,23214,23124
05:30,23414,23214,23178
05:35,23414,23340,23208
05:40,23414,23340,23239
05:45,23414,23340,23208
05:50,23414,23351,23213
05:55,23414,23351,23198
06:00,23414,23351,23215
06:05,24638,23688,23378
06:10,24638,23688,23509
06:15,24638,23688,23594
06:20,24638,23869,23645
06:25,24638,23869,23694
06:30,24638,23869,23776
06:35,24638,24061,23824
06:40,24638,24061,23884
06:45,24638,24061,23894
06:50,24638,24259,23941
06:55,24638,24259,23966
07:00,24638,24259,24051
07:05,25800,24441,24227
07:10,25800,24441,24354
07:15,25800,24441,24404
07:20,25800,24435,24446
07:25,25800,24435,24518
07:30,25800,24435,24511
07:35,25800,24488,24520
07:40,25800,24488,24547
07:45,25800,24488,24586
07:50,25800,24541,24612
07:55,25800,24541,24681
08:00,25800,24541,24698
08:05,26136,24745,24854
08:10,26136,24745,24942
08:15,26136,24745,25027
08:20,26136,24937,25072
08:25,26136,24937,25103
08:30,26136,24937,25081
08:35,26136,25127,25088
08:40,26136,25127,25102
08:45,26136,25127,25072
08:50,26136,25210,25079
08:55,26136,25210,25082
09:00,26136,25210,25104
09:05,26764,25264,25146
09:10,26764,25264,25200
09:15,26764,25264,25226
09:20,26764,25323,25210
09:25,26764,25323,25253
09:30,26764,25323,25264
09:35,26764,25394,25299
09:40,26764,25394,25320
09:45,26764,25394,25324
09:50,26764,25495,25396
09:55,26764,25495,25469
10:00,26764,25495,25529
10:05,27668,25715,25608
10:10,27668,25715,25760
10:15,27668,25715,25796
10:20,27668,25859,25856
10:25,27668,25859,25937
10:30,27668,25859,25956
10:35,27668,26051,26041
10:40,27668,26051,26145
10:45,27668,26051,26249
10:50,27668,26238,26288
10:55,27668,26238,26398
11:00,27668,26238,26507
11:05,28787,26566,26617
11:10,28787,26566,26697
11:15,28787,26566,26795
11:20,28787,26875,26913
11:25,28787,26875,27025
11:30,28787,26875,27113
11:35,28787,27181,27206
11:40,28787,27181,27255
11:45,28787,27181,27381
11:50,28787,27484,27471
11:55,28787,27484,27566
12:00,28787,27484,27646
12:05,30150,27804,27790
12:10,30150,27804,27904
12:15,30150,27804,28052
12:20,30150,28139,28179
12:25,30150,28139,28295
12:30,30150,28139,28416
12:35,30150,28558,28556
12:40,30150,28558,28659
12:45,30150,28558,28808
12:50,30150,29013,28917
12:55,30150,29013,29053
13:00,30150,29013,29211
13:05,31985,29411,29289
13:10,31985,29411,29468
13:15,31985,29411,29642
13:20,31985,29818,29794
13:25,31985,29818,29928
13:30,31985,29818,30092
13:35,31985,30154,30185
13:40,31985,30154,30332
13:45,31985,30154,30393
13:50,31985,30598,30533
13:55,31985,30598,30677
14:00,31985,30598,30801
14:05,33796,30951,30880
14:10,33796,30951,31019
14:15,33796,30951,31120
14:20,33796,31297,31230
14:25,33796,31297,31347
14:30,33796,31297,31481
14:35,33796,31714,31613
14:40,33796,31714,31741
14:45,33796,31714,31875
14:50,33796,32056,32002
14:55,33796,32056,32126
15:00,33796,32056,32209
15:05,35654,32419,32318
15:10,35654,32419,32491
15:15,35654,32419,32654
15:20,35654,32781,32798
15:25,35654,32781,32881
15:30,35654,32781,33008
15:35,35654,33195,33087
15:40,35654,33195,33177
15:45,35654,33195,33324
15:50,35654,33519,33462
15:55,35654,33519,33580
