Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,22208,22113,21978
00:05,21063,21817,21966
00:10,21063,21817,21915
00:15,21063,21817,21816
00:20,21063,21501,21752
00:25,21063,21501,21645
00:30,21063,21501,21567
00:35,21063,21196,21485
00:40,21063,21196,21405
00:45,21063,21196,21309
00:50,21063,20973,21238
00:55,21063,20973,21185
01:00,21063,20973,21125
01:05,20286,20770,21071
01:10,20286,20770,21130
01:15,20286,20770,21059
01:20,20286,20679,20997
01:25,20286,20679,20915
01:30,20286,20679,20833
01:35,20286,20538,20769
01:40,20286,20538,20679
01:45,20286,20538,20634
01:50,20286,20377,20569
01:55,20286,20377,20532
02:00,20286,20377,20479
02:05,19710,20297,20472
02:10,19710,20297,20422
02:15,19710,20297,20379
02:20,19710,20199,20356
02:25,19710,20199,20310
02:30,19710,20199,20296
02:35,19710,20109,20254
02:40,19710,20109,20238
02:45,19710,20109,20207
02:50,19710,20037,20160
02:55,19710,20037,20123
03:00,19710,20037,20068
03:05,19365,19949,20082
03:10,19365,19949,20087
03:15,19365,19949,20073
03:20,19365,19893,20065
03:25,19365,19893,20019
03:30,19365,19893,20011
03:35,19365,19870,20020
03:40,19365,19870,20015
03:45,19365,19870,20023
03:50,19365,19881,20005
03:55,19365,19881,19980
04:00,19365,19881,19996
04:05,19415,19936,20039
04:10,19415,19936,20103
04:15,19415,19936,20100
04:20,19415,20025,20115
04:25,19415,20025,20096
04:30,19415,20025,20116
04:35,19415,20054,20135
04:40,19415,20054,20170
04:45,19415,20054,20192
04:50,19415,20211,20204
04:55,19415,20211,20231
05:00,19415,20211,20200
05:05,19904,20345,20339
05:10,19904,20345,20426
05:15,19904,20345,20465
05:20,19904,20437,20545
05:25,19904,20437,20574
05:30,19904,20437,20603
05:35,19904,20595,20678
05:40,19904,20595,20760
05:45,19904,20595,20779
05:50,19904,20881,20809
05:55,19904,20881,20859
06:00,19904,20881,20919
06:05,20570,21075,21121
06:10,20570,21075,21275
06:15,20570,21075,21359
06:20,20570,21161,21408
06:25,20570,21161,21431
06:30,20570,21161,21433
06:35,20570,21218,21474
06:40,20570,21218,21467
06:45,20570,21218,21458
06:50,20570,21374,21491
06:55,20570,21374,21487
07:00,20570,21374,21490
07:05,20599,21411,21575
07:10,20599,21411,21656
07:15,20599,21411,21619
07:20,20599,21424,21566
07:25,20599,21424,21611
07:30,20599,21424,21567
07:35,20599,21351,21528
07:40,20599,21351,21491
07:45,20599,21351,21462
07:50,20599,21287,21432
07:55,20599,21287,21425
08:00,20599,21287,21375
08:05,20235,21137,21388
08:10,20235,21137,21387
08:15,20235,21137,21316
08:20,20235,20940,21280
08:25,20235,20940,21204
08:30,20235,20940,21119
08:35,20235,20686,21048
08:40,20235,20686,20952
08:45,20235,20686,20864
08:50,20235,20594,20790
08:55,20235,20594,20714
09:00,20235,20594,20666
09:05,19831,20432,20611
09:10,19831,20432,20552
09:15,19831,20432,20526
09:20,19831,20327,20418
09:25,19831,20327,20410
09:30,19831,20327,20339
09:35,19831,20097,20264
09:40,19831,20097,20237
09:45,19831,20097,20206
09:50,19831,19991,20112
09:55,19831,19991,20068
10:00,19831,19991,20064
10:05,19463,19873,19951
10:10,19463,19873,19934
10:15,19463,19873,19893
10:20,19463,19766,19873
10:25,19463,19766,19846
10:30,19463,19766,19776
10:35,19463,19700,19783
10:40,19463,19700,19735
10:45,19463,19700,19731
10:50,19463,19612,19741
10:55,19463,19612,19737
11:00,19463,19612,19729
11:05,19146,19637,19736
11:10,19146,19637,19733
11:15,19146,19637,19691
11:20,19146,19665,19676
11:25,19146,19665,19646
11:30,19146,19665,19672
11:35,19146,19676,19685
11:40,19146,19676,19733
11:45,19146,19676,19821
11:50,19146,19799,19799
11:55,19146,19799,19828
12:00,19146,19799,19842
12:05,19290,19862,19806
12:10,19290,19862,19812
12:15,19290,19862,19817
12:20,19290,19846,19819
12:25,19290,19846,19859
12:30,19290,19846,19882
12:35,19290,19877,19906
12:40,19290,19877,19914
12:45,19290,19877,19924
12:50,19290,19906,19940
12:55,19290,19906,19971
13:00,19290,19906,20009
13:05,19541,20013,19979
13:10,19541,20013,19963
13:15,19541,20013,20004
13:20,19541,20130,20037
13:25,19541,20130,20081
13:30,19541,20130,20132
13:35,19541,20222,20184
13:40,19541,20222,20239
13:45,19541,20222,20273
13:50,19541,20354,20317
13:55,19541,20354,20401
14:00,19541,20354,20460
14:05,20065,20470,20398
14:10,20065,20470,20455
14:15,20065,20470,20523
14:20,20065,20662,20610
14:25,20065,20662,20708
14:30,20065,20662,20802
14:35,20065,20926,20863
14:40,20065,20926,20929
14:45,20065,20926,21029
14:50,20065,21116,21049
14:55,20065,21116,21080
15:00,20065,21116,21179
15:05,21055,21258,21330
15:10,21055,21258,21406
15:15,21055,21258,21526
15:20,21055,21690,21644
15:25,21055,21690,21732
15:30,21055,21690,21927
15:35,21055,22048,22104
15:40,21055,22048,22229
15:45,21055,22048,22356
15:50,21055,22368,22490
15:55,21055,22368,22588
16:00,21055,22368,22738
16:05,22504,22787,22787
16:10,22504,22787,22873
16:15,22504,22787,22971
16:20,22504,23275,23150
16:25,22504,23275,23249
16:30,22504,23275,23400
16:35,22504,23926,23536
16:40,22504,23926,23654
16:45,22504,23926,23819
16:50,22504,24390,23958
16:55,22504,24390,24155
17:00,22504,24390,24374
17:05,24402,24588,24560
17:10,24402,24588,24753
17:15,24402,24588,24803
17:20,24402,24747,24864
17:25,24402,24747,24898
17:30,24402,24747,24906
17:35,24402,24703,24907
17:40,24402,24703,24861
17:45,24402,24703,24842
17:50,24402,24499,24799
17:55,24402,24499,24766
18:00,24402,24499,24722
18:05,24194,24371,24658
18:10,24194,24371,24604
18:15,24194,24371,24547
18:20,24194,24307,24491
18:25,24194,24307,24442
18:30,24194,24307,24385
18:35,24194,24132,24351
18:40,24194,24132,24274
18:45,24194,24132,24221
18:50,24194,23995,24173
18:55,24194,23995,24142
19:00,24194,23995,24109
19:05,23775,23819,24066
19:10,23775,23819,24049
19:15,23775,23819,24011
19:20,23775,23713,23960
19:25,23775,23713,23933
19:30,23775,23713,23893
19:35,23775,23612,23858
19:40,23775,23612,23842
19:45,23775,23612,23817
19:50,23775,23468,23760
19:55,23775,23468,23714
20:00,23775,23468,23675
20:05,23276,23372,23649
20:10,23276,23372,23611
20:15,23276,23372,23604
20:20,23276,23315,23578
20:25,23276,23315,23526
20:30,23276,23315,23495
20:35,23276,23216,23435
20:40,23276,23216,23401
20:45,23276,23216,23382
20:50,23276,23160,23343
20:55,23276,23160,23298
21:00,23276,23160,23221
21:05,22605,23058,23225
21:10,22605,23058,23245
21:15,22605,23058,23205
21:20,22605,22958,23160
21:25,22605,22958,23154
21:30,22605,22958,23088
21:35,22605,22764,23059
21:40,22605,22764,22989
21:45,22605,22764,22949
21:50,22605,22568,22879
21:55,22605,22568,22819
22:00,22605,22568,22745
22:05,21650,22439,22659
22:10,21650,22439,22600
22:15,21650,22439,22547
22:20,21650,22199,22466
22:25,21650,22199,22377
22:30,21650,22199,22311
22:35,21650,21955,22197
22:40,21650,21955,22101
22:45,21650,21955,21994
22:50,21650,21636,21925
22:55,21650,21636,21853
23:00,21650,21636,21769
23:05,20719,21379,21651
23:10,20719,21379,21597
23:15,20719,21379,21516
23:20,20719,21117,21396
23:25,20719,21117,21308
23:30,20719,21117,21238
23:35,20719,20924,21142
23:40,20719,20924,21059
23:45,20719,20924,20945
23:50,20719,20765,20869
23:55,20719,20765,20764
00:00,20719,20765,
