Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,22126,21246,21161
00:05,21134,21023,21172
00:10,21134,21023,21172
00:15,21134,21023,21089
00:20,21134,20805,21030
00:25,21134,20805,20952
00:30,21134,20805,20872
00:35,21134,20623,20811
00:40,21134,20623,20745
00:45,21134,20623,20694
00:50,21134,20463,20608
00:55,21134,20463,20560
01:00,21134,20463,20526
01:05,20396,20335,20431
01:10,20396,20335,20364
01:15,20396,20335,20335
01:20,20396,20168,20261
01:25,20396,20168,20249
01:30,20396,20168,20226
01:35,20396,20029,20164
01:40,20396,20029,20130
01:45,20396,20029,20074
01:50,20396,19941,20044
01:55,20396,19941,20027
02:00,20396,19941,20000
02:05,19938,19880,19891
02:10,19938,19880,19869
02:15,19938,19880,19843
02:20,19938,19779,19829
02:25,19938,19779,19806
02:30,19938,19779,19804
02:35,19938,19705,19785
02:40,19938,19705,19757
02:45,19938,19705,19747
02:50,19938,19803,19747
02:55,19938,19803,19728
03:00,19938,19803,19727
03:05,19863,19771,19734
03:10,19863,19771,19759
03:15,19863,19771,19786
03:20,19863,19756,19753
03:25,19863,19756,19765
03:30,19863,19756,19759
03:35,19863,19785,19760
03:40,19863,19785,19782
03:45,19863,19785,19809
03:50,19863,19962,19814
03:55,19863,19962,19815
04:00,19863,19962,19837
04:05,20307,20127,19923
04:10,20307,20127,20042
04:15,20307,20127,20081
04:20,20307,20276,20129
04:25,20307,20276,20154
04:30,20307,20276,20218
04:35,20307,20481,20273
04:40,20307,20481,20332
04:45,20307,20481,20395
04:50,20307,20898,20463
04:55,20307,20898,20544
05:00,20307,20898,20641
05:05,21665,21314,20876
05:10,21665,21314,21088
05:15,21665,21314,21229
05:20,21665,21656,21303
05:25,21665,21656,21396
05:30,21665,21656,21482
05:35,21665,21996,21629
05:40,21665,21996,21786
05:45,21665,21996,21871
05:50,21665,22688,22002
05:55,21665,22688,22118
06:00,21665,22688,22276
06:05,23753,23265,22660
06:10,23753,23265,23001
06:15,23753,23265,23163
06:20,23753,23767,23315
06:25,23753,23767,23439
06:30,23753,23767,23558
06:35,23753,24042,23726
06:40,23753,24042,23867
06:45,23753,24042,23982
06:50,23753,24404,24092
06:55,23753,24404,24177
07:00,23753,24404,24283
07:05,24867,24714,24488
07:10,24867,24714,24661
07:15,24867,24714,24741
07:20,24867,24748,24835
07:25,24867,24748,24874
07:30,24867,24748,24885
07:35,24867,24792,24945
07:40,24867,24792,24966
07:45,24867,24792,25001
07:50,24867,24934,25041
07:55,24867,24934,25026
08:00,24867,24934,25030
08:05,24632,24956,25077
08:10,24632,24956,25096
08:15,24632,24956,25135
08:20,24632,24843,25061
08:25,24632,24843,24989
08:30,24632,24843,24905
08:35,24632,24620,24800
08:40,24632,24620,24671
08:45,24632,24620,24635
08:50,24632,24343,24528
08:55,24632,24343,24440
09:00,24632,24343,24335
09:05,23840,24116,24291
09:10,23840,24116,24168
09:15,23840,24116,24083
09:20,23840,23730,24015
09:25,23840,23730,23961
09:30,23840,23730,23961
09:35,23840,23472,23961
09:40,23840,23472,23961
09:45,23840,23472,23961
09:50,23840,23275,23757
09:55,23840,23275,23468
10:00,23840,23275,23287
10:05,23072,23134,23190
10:10,23072,23134,23105
10:15,23072,23134,22987
10:20,23072,22871,22897
10:25,23072,22871,22811
10:30,23072,22871,22694
10:35,23072,22616,22647
10:40,23072,22616,22571
10:45,23072,22616,22499
10:50,23072,22423,22503
10:55,23072,22423,22444
11:00,23072,22423,22356
11:05,22601,22392,22306
11:10,22601,22392,22235
11:15,22601,22392,22209
11:20,22601,22344,22231
11:25,22601,22344,22198
11:30,22601,22344,22233
11:35,22601,22174,22204
11:40,22601,22174,22165
11:45,22601,22174,22092
11:50,22601,22216,22084
11:55,22601,22216,22040
12:00,22601,22216,22092
12:05,22506,22051,21999
12:10,22506,22051,21977
12:15,22506,22051,21967
12:20,22506,22037,21945
12:25,22506,22037,21930
12:30,22506,22037,21881
12:35,22506,22020,21863
12:40,22506,22020,21892
12:45,22506,22020,21857
12:50,22506,22014,21870
12:55,22506,22014,21876
13:00,22506,22014,21888
13:05,22703,22047,21927
13:10,22703,22047,21991
13:15,22703,22047,22040
13:20,22703,22161,22061
13:25,22703,22161,22098
13:30,22703,22161,22163
13:35,22703,22343,22163
13:40,22703,22343,22177
13:45,22703,22343,22215
13:50,22703,22453,22294
13:55,22703,22453,22339
14:00,22703,22453,22339
14:05,23522,22637,22335
14:10,23522,22637,22316
14:15,23522,22637,22414
14:20,23522,22728,22359
14:25,23522,22728,22426
14:30,23522,22728,22581
14:35,23522,22843,22559
14:40,23522,22843,22628
14:45,23522,22843,22720
14:50,23522,22978,22787
14:55,23522,22978,22880
15:00,23522,22978,22990
15:05,24645,23226,23057
15:10,24645,23226,23138
15:15,24645,23226,23206
15:20,24645,23620,23306
15:25,24645,23620,23407
15:30,24645,23620,23527
15:35,24645,23890,23605
15:40,24645,23890,23734
15:45,24645,23890,23852
15:50,24645,24177,23984
15:55,24645,24177,24124
16:00,24645,24177,24239
16:05,25763,24632,24228
16:10,25763,24632,24321
16:15,25763,24632,24456
16:20,25763,25037,24618
16:25,25763,25037,24736
16:30,25763,25037,24889
16:35,25763,25533,25005
16:40,25763,25533,25127
16:45,25763,25533,25261
16:50,25763,26115,25411
16:55,25763,26115,25593
17:00,25763,26115,25763
17:05,27756,26713,25952
17:10,27756,26713,26141
17:15,27756,26713,26330
17:20,27756,27353,26466
17:25,27756,27353,26718
17:30,27756,27353,26974
17:35,27756,27427,27154
17:40,27756,27427,27222
17:45,27756,27427,27287
17:50,27756,27312,27329
17:55,27756,27312,27357
18:00,27756,27312,27375
18:05,28035,27144,27313
18:10,28035,27144,27254
18:15,28035,27144,27227
18:20,28035,27122,27212
18:25,28035,27122,27188
18:30,28035,27122,27160
18:35,28035,26944,27094
18:40,28035,26944,27058
18:45,28035,26944,27002
18:50,28035,26694,26952
18:55,28035,26694,26899
19:00,28035,26694,26848
19:05,27151,26552,26747
19:10,27151,26552,26656
19:15,27151,26552,26572
19:20,27151,26324,26504
19:25,27151,26324,26454
19:30,27151,26324,26373
19:35,27151,26093,26320
19:40,27151,26093,26264
19:45,27151,26093,26196
19:50,27151,25877,26145
19:55,27151,25877,26051
20:00,27151,25877,25955
20:05,26124,25647,25859
20:10,26124,25647,25807
20:15,26124,25647,25703
20:20,26124,25387,25607
20:25,26124,25387,25561
20:30,26124,25387,25492
20:35,26124,25119,25404
20:40,26124,25119,25315
20:45,26124,25119,25239
20:50,26124,24878,25157
20:55,26124,24878,25052
21:00,26124,24878,24957
21:05,24904,24611,24850
21:10,24904,24611,24777
21:15,24904,24611,24703
21:20,24904,24303,24613
21:25,24904,24303,24526
21:30,24904,24303,24436
21:35,24904,23974,24327
21:40,24904,23974,24186
21:45,24904,23974,24100
21:50,24904,23591,23982
21:55,24904,23591,23865
22:00,24904,23591,23713
22:05,23387,23234,23557
22:10,23387,23234,23454
22:15,23387,23234,23334
22:20,23387,22873,23199
22:25,23387,22873,23060
22:30,23387,22873,22968
22:35,23387,22494,22835
22:40,23387,22494,22723
22:45,23387,22494,22592
22:50,23387,22127,22463
22:55,23387,22127,22350
23:00,23387,22127,22217
23:05,21832,21785,22109
23:10,21832,21785,22013
23:15,21832,21785,21983
23:20,21832,21536,21810
23:25,21832,21536,21733
23:30,21832,21536,21637
23:35,21832,21237,21544
23:40,21832,21237,21435
23:45,21832,21237,21341
23:50,21832,21021,21246
23:55,21832,21021,21161
00:00,21832,21021,
