Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,21869,21507,21299
00:05,20757,21278,21252
00:10,20757,21278,21216
00:15,20757,21278,21152
00:20,20757,21071,21062
00:25,20757,21071,20975
00:30,20757,21071,20911
00:35,20757,20830,20859
00:40,20757,20830,20793
00:45,20757,20830,20719
00:50,20757,20601,20655
00:55,20757,20601,20575
01:00,20757,20601,20466
01:05,20033,20451,20458
01:10,20033,20451,20457
01:15,20033,20451,20406
01:20,20033,20273,20353
01:25,20033,20273,20284
01:30,20033,20273,20232
01:35,20033,20119,20176
01:40,20033,20119,20152
01:45,20033,20119,20115
01:50,20033,20013,20062
01:55,20033,20013,20031
02:00,20033,20013,19999
02:05,19602,19966,19944
02:10,19602,19966,19905
02:15,19602,19966,19877
02:20,19602,19875,19796
02:25,19602,19875,19696
02:30,19602,19875,19708
02:35,19602,19805,19689
02:40,19602,19805,19670
02:45,19602,19805,19636
02:50,19602,19616,19604
02:55,19602,19616,19523
03:00,19602,19616,19533
03:05,19522,19624,19619
03:10,19522,19624,19665
03:15,19522,19624,19668
03:20,19522,19684,19653
03:25,19522,19684,19633
03:30,19522,19684,19644
03:35,19522,19693,19644
03:40,19522,19693,19646
03:45,19522,19693,19627
03:50,19522,19727,19623
03:55,19522,19727,19631
04:00,19522,19727,19665
04:05,20049,19892,19754
04:10,20049,19892,19862
04:15,20049,19892,19907
04:20,20049,20059,19965
04:25,20049,20059,19998
04:30,20049,20059,20043
04:35,20049,20235,20091
04:40,20049,20235,20174
04:45,20049,20235,20229
04:50,20049,20468,20280
04:55,20049,20468,20387
05:00,20049,20468,20517
05:05,21468,20974,20701
05:10,21468,20974,20906
05:15,21468,20974,21066
05:20,21468,21352,21200
05:25,21468,21352,21292
05:30,21468,21352,21377
05:35,21468,21768,21523
05:40,21468,21768,21673
05:45,21468,21768,21811
05:50,21468,22147,21885
05:55,21468,22147,21998
06:00,21468,22147,22177
06:05,23585,22877,22645
06:10,23585,22877,22982
06:15,23585,22877,23187
06:20,23585,23462,23302
06:25,23585,23462,23416
06:30,23585,23462,23513
06:35,23585,23727,23625
06:40,23585,23727,23734
06:45,23585,23727,23818
06:50,23585,23962,23897
06:55,23585,23962,23977
07:00,23585,23962,24058
07:05,24292,24319,24230
07:10,24292,24319,24405
07:15,24292,24319,24443
07:20,24292,24418,24465
07:25,24292,24418,24417
07:30,24292,24418,24399
07:35,24292,24267,24419
07:40,24292,24267,24386
07:45,24292,24267,24311
07:50,24292,24185,24290
07:55,24292,24185,24082
08:00,24292,24185,24059
08:05,23716,24126,24138
08:10,23716,24126,24109
08:15,23716,24126,24051
08:20,23716,23993,23964
