Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,21070,20475,20391
00:05,19775,20290,20311
00:10,19775,20290,20274
00:15,19775,20290,20181
00:20,19775,20081,20091
00:25,19775,20081,20014
00:30,19775,20081,19946
00:35,19775,19814,19843
00:40,19775,19814,19797
00:45,19775,19814,19718
00:50,19775,19607,19629
00:55,19775,19607,19553
01:00,19775,19607,19510
01:05,19046,19407,19442
01:10,19046,19407,19398
01:15,19046,19407,19325
01:20,19046,19226,19257
01:25,19046,19226,19168
01:30,19046,19226,19100
01:35,19046,19069,19063
01:40,19046,19069,19034
01:45,19046,19069,18978
01:50,19046,18871,18917
01:55,19046,18871,18859
02:00,19046,18871,18812
02:05,18566,18760,18772
02:10,18566,18760,18747
02:15,18566,18760,18695
02:20,18566,18659,18672
02:25,18566,18659,18632
02:30,18566,18659,18598
02:35,18566,18546,18577
02:40,18566,18546,18546
02:45,18566,18546,18502
02:50,18566,18487,18473
02:55,18566,18487,18467
03:00,18566,18487,18456
03:05,18387,18422,18384
03:10,18387,18422,18363
03:15,18387,18422,18340
03:20,18387,18363,18298
03:25,18387,18363,18273
03:30,18387,18363,18249
03:35,18387,18334,18234
03:40,18387,18334,18220
03:45,18387,18334,18220
03:50,18387,18261,18216
03:55,18387,18261,18218
04:00,18387,18261,18209
04:05,18378,18278,18171
04:10,18378,18278,18180
04:15,18378,18278,18197
04:20,18378,18289,18168
04:25,18378,18289,18142
04:30,18378,18289,18121
04:35,18378,18311,18139
04:40,18378,18311,18150
04:45,18378,18311,18180
04:50,18378,18280,18198
04:55,18378,18280,18202
05:00,18378,18280,18254
05:05,18733,18383,18289
05:10,18733,18383,18361
05:15,18733,18383,18378
05:20,18733,18485,18408
05:25,18733,18485,18437
05:30,18733,18485,18482
05:35,18733,18553,18507
05:40,18733,18553,18540
05:45,18733,18553,18592
05:50,18733,18688,18669
05:55,18733,18688,18704
06:00,18733,18688,18760
06:05,19105,18919,18900
06:10,19105,18919,18983
06:15,19105,18919,18981
06:20,19105,18889,18995
06:25,19105,18889,18973
06:30,19105,18889,18998
06:35,19105,18849,18967
06:40,19105,18849,18950
06:45,19105,18849,18934
06:50,19105,18921,18931
06:55,19105,18921,18955
07:00,19105,18921,18982
07:05,19585,19043,18959
07:10,19585,19043,19028
07:15,19585,19043,19067
07:20,19585,19073,19072
07:25,19585,19073,19065
07:30,19585,19073,19058
07:35,19585,19049,19066
07:40,19585,19049,19117
07:45,19585,19049,19051
07:50,19585,19097,19078
07:55,19585,19097,19157
08:00,19585,19097,19133
08:05,19678,19275,19162
08:10,19678,19275,19200
08:15,19678,19275,19219
08:20,19678,19264,19174
08:25,19678,19264,19200
08:30,19678,19264,19194
08:35,19678,19119,19217
08:40,19678,19119,19238
08:45,19678,19119,19236
08:50,19678,19138,19234
08:55,19678,19138,19174
09:00,19678,19138,19217
09:05,19725,19274,19191
09:10,19725,19274,19140
09:15,19725,19274,19171
09:20,19725,19277,19184
09:25,19725,19277,19159
09:30,19725,19277,19120
09:35,19725,19069,19122
09:40,19725,19069,19204
09:45,19725,19069,19169
09:50,19725,19056,19196
09:55,19725,19056,19186
10:00,19725,19056,19120
10:05,19469,19217,19129
10:10,19469,19217,19232
10:15,19469,19217,19154
10:20,19469,19171,19177
10:25,19469,19171,19157
10:30,19469,19171,19240
10:35,19469,19085,19309
10:40,19469,19085,19309
10:45,19469,19085,19287
10:50,19469,19112,19353
10:55,19469,19112,19350
11:00,19469,19112,19356
11:05,19252,19346,19338
11:10,19252,19346,19332
11:15,19252,19346,19319
11:20,19252,19470,19281
11:25,19252,19470,19279
11:30,19252,19470,19467
11:35,19252,19331,19512
11:40,19252,19331,19435
11:45,19252,19331,19428
