Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,24666,24093,24105
00:05,23326,23839,23947
00:10,23326,23839,23819
00:15,23326,23839,23745
00:20,23326,23526,23653
00:25,23326,23526,23522
00:30,23326,23526,23411
00:35,23326,23183,23286
00:40,23326,23183,23177
00:45,23326,23183,23117
00:50,23326,22871,22990
00:55,23326,22871,22859
01:00,23326,22871,22769
01:05,22222,22600,22648
01:10,22222,22600,22596
01:15,22222,22600,22516
01:20,22222,22325,22459
01:25,22222,22325,22345
01:30,22222,22325,22208
01:35,22222,22072,22119
01:40,22222,22072,22033
01:45,22222,22072,21948
01:50,22222,21871,21867
01:55,22222,21871,21837
02:00,22222,21871,21763
02:05,21470,21696,21734
02:10,21470,21696,21696
02:15,21470,21696,21676
02:20,21470,21465,21643
02:25,21470,21465,21601
02:30,21470,21465,21558
02:35,21470,21312,21505
02:40,21470,21312,21476
02:45,21470,21312,21396
02:50,21470,21236,21335
02:55,21470,21236,21297
03:00,21470,21236,21249
03:05,21139,21232,21247
03:10,21139,21232,21230
03:15,21139,21232,21213
03:20,21139,21159,21191
03:25,21139,21159,21178
03:30,21139,21159,21206
03:35,21139,21121,21163
03:40,21139,21121,21151
03:45,21139,21121,21168
03:50,21139,21107,21093
03:55,21139,21107,21043
04:00,21139,21107,21089
04:05,21403,21218,21145
04:10,21403,21218,21223
04:15,21403,21218,21233
04:20,21403,21312,21271
04:25,21403,21312,21273
04:30,21403,21312,21303
04:35,21403,21433,21367
04:40,21403,21433,21438
04:45,21403,21433,21468
04:50,21403,21577,21517
04:55,21403,21577,21588
05:00,21403,21577,21682
05:05,22347,22020,21839
05:10,22347,22020,22016
05:15,22347,22020,22140
05:20,22347,22295,22187
05:25,22347,22295,22284
05:30,22347,22295,22298
05:35,22347,22501,22395
05:40,22347,22501,22474
05:45,22347,22501,22466
05:50,22347,22511,22481
05:55,22347,22511,22528
06:00,22347,22511,22596
06:05,23591,23008,22808
06:10,23591,23008,23012
06:15,23591,23008,23130
06:20,23591,23399,23199
06:25,23591,23399,23283
06:30,23591,23399,23385
06:35,23591,23690,23492
06:40,23591,23690,23585
06:45,23591,23690,23644
06:50,23591,24004,23661
06:55,23591,24004,23778
07:00,23591,24004,23864
07:05,24651,24204,23999
07:10,24651,24204,24100
07:15,24651,24204,24169
07:20,24651,24391,24221
07:25,24651,24391,24249
07:30,24651,24391,24285
07:35,24651,24455,24320
07:40,24651,24455,24396
07:45,24651,24455,24444
07:50,24651,24457,24480
07:55,24651,24457,24463
08:00,24651,24457,24406
08:05,25202,24732,24537
08:10,25202,24732,24607
08:15,25202,24732,24637
08:20,25202,24855,24660
08:25,25202,24855,24712
08:30,25202,24855,24709
08:35,25202,24834,24720
08:40,25202,24834,24640
08:45,25202,24834,24639
08:50,25202,24869,24647
08:55,25202,24869,24589
09:00,25202,24869,24559
09:05,25232,24859,24572
09:10,25232,24859,24613
09:15,25232,24859,24634
09:20,25232,24764,24580
09:25,25232,24764,24566
09:30,25232,24764,24530
09:35,25232,24673,24520
09:40,25232,24673,24494
09:45,25232,24673,24505
