Time,Day ahead forecast,Hour ahead forecast,Current demand
00:00,23405,22857,23104
00:05,22308,22775,23116
00:10,22308,22775,22692
00:15,22308,22775,22591
00:20,22308,22558,22524
00:25,22308,22558,22476
00:30,22308,22558,22360
00:35,22308,22237,22224
00:40,22308,22237,22168
00:45,22308,22237,22134
00:50,22308,21938,22084
00:55,22308,21938,21981
01:00,22308,21938,21874
01:05,21628,21768,21759
01:10,21628,21768,21784
01:15,21628,21768,21712
01:20,21628,21621,21633
01:25,21628,21621,21563
01:30,21628,21621,21498
01:35,21628,21405,21451
01:40,21628,21405,21384
01:45,21628,21405,21306
01:50,21628,21269,21257
01:55,21628,21269,21208
02:00,21628,21269,21199
02:05,21198,21137,21166
02:10,21198,21137,21222
02:15,21198,21137,21204
02:20,21198,21076,21153
02:25,21198,21076,21126
02:30,21198,21076,21101
02:35,21198,21075,21106
02:40,21198,21075,21090
02:45,21198,21075,21072
02:50,21198,21007,21044
02:55,21198,21007,21027
03:00,21198,21007,21005
03:05,21214,21086,21002
03:10,21214,21086,21004
03:15,21214,21086,21007
03:20,21214,21089,21029
03:25,21214,21089,21071
03:30,21214,21089,21030
03:35,21214,21096,21035
03:40,21214,21096,21031
03:45,21214,21096,21093
03:50,21214,21206,21134
03:55,21214,21206,21160
04:00,21214,21206,21165
04:05,21870,21442,21310
04:10,21870,21442,21412
04:15,21870,21442,21437
04:20,21870,21635,21470
04:25,21870,21635,21518
04:30,21870,21635,21568
04:35,21870,21810,21719
04:40,21870,21810,21831
04:45,21870,21810,21976
04:50,21870,22050,21996
04:55,21870,22050,22103
05:00,21870,22050,22316
05:05,23593,22773,22545
05:10,23593,22773,22824
05:15,23593,22773,23036
05:20,23593,23221,23125
05:25,23593,23221,23189
05:30,23593,23221,23291
05:35,23593,23814,23468
05:40,23593,23814,23697
05:45,23593,23814,23933
05:50,23593,24273,24084
05:55,23593,24273,24245
06:00,23593,24273,24476
06:05,26163,25298,24856
06:10,26163,25298,25312
06:15,26163,25298,25589
06:20,26163,25964,25861
06:25,26163,25964,26018
06:30,26163,25964,26154
06:35,26163,26406,26276
06:40,26163,26406,26425
06:45,26163,26406,26481
06:50,26163,26783,26566
06:55,26163,26783,26647
07:00,26163,26783,26782
07:05,27092,27016,26974
07:10,27092,27016,27149
07:15,27092,27016,27067
07:20,27092,27130,27121
07:25,27092,27130,27153
07:30,27092,27130,27170
07:35,27092,27041,27144
07:40,27092,27041,27137
07:45,27092,27041,27084
07:50,27092,26767,27050
07:55,27092,26767,26989
08:00,27092,26767,26910
08:05,26459,26876,26868
08:10,26459,26876,26771
08:15,26459,26876,26720
08:20,26459,26654,26652
08:25,26459,26654,26571
08:30,26459,26654,26485
08:35,26459,26236,26392
08:40,26459,26236,26308
08:45,26459,26236,26200
08:50,26459,25945,26055
08:55,26459,25945,26005
09:00,26459,25945,25934
09:05,25485,25704,25803
09:10,25485,25704,25698
09:15,25485,25704,25664
09:20,25485,25469,25545
09:25,25485,25469,25456
09:30,25485,25469,25434
09:35,25485,25180,25379
09:40,25485,25180,25351
09:45,25485,25180,25290
09:50,25485,24966,25117
09:55,25485,24966,24932
10:00,25485,24966,24811
10:05,24400,24730,24888
10:10,24400,24730,24884
10:15,24400,24730,24804
10:20,24400,24506,24710
10:25,24400,24506,24690
10:30,24400,24506,24637
10:35,24400,24537,24569
10:40,24400,24537,24493
10:45,24400,24537,24434
10:50,24400,24378,24384
10:55,24400,24378,24256
11:00,24400,24378,24176
11:05,23577,24112,24123
11:10,23577,24112,24097
11:15,23577,24112,24087
11:20,23577,23943,24035
11:25,23577,23943,24060
11:30,23577,23943,23988
11:35,23577,23864,23948
11:40,23577,23864,23866
11:45,23577,23864,23755
11:50,23577,23849,23697
11:55,23577,23849,23675
12:00,23577,23849,23621
12:05,23089,23606,23510
12:10,23089,23606,23477
12:15,23089,23606,23435
12:20,23089,23490,23463
12:25,23089,23490,23511
12:30,23089,23490,23471
12:35,23089,23309,23443
12:40,23089,23309,23428
12:45,23089,23309,23445
12:50,23089,23452,23468
12:55,23089,23452,23366
13:00,23089,23452,23524
13:05,23100,23485,23537
