Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,2278,996,270,238,345,11,1128,8097,2228,-7,6800,0
00:05,0,2249,996,272,238,342,12,1128,7977,2245,49,6991,0
00:10,0,2195,997,268,238,320,12,1129,8017,2342,52,6914,0
00:15,0,2226,996,271,238,320,11,1128,7732,2423,0,6895,0
00:20,0,2264,996,268,238,316,11,1128,7614,2429,-39,6887,0
00:25,0,2319,997,261,238,316,11,1128,7509,2375,-38,6917,0
00:30,0,2384,996,259,238,317,11,1128,7467,2333,-67,6893,0
00:35,0,2453,996,261,238,320,11,1128,7424,2300,-68,6809,0
00:40,0,2523,996,263,238,319,11,1128,7385,2250,-79,6776,0
00:45,0,2591,996,264,237,318,11,1128,7285,2247,-48,6715,0
00:50,0,2679,996,266,238,319,11,1128,7141,2253,-33,6610,0
00:55,0,2740,996,268,238,319,12,1129,7006,2303,5,6494,0
01:00,0,2833,996,267,238,319,11,1128,6912,2239,2,6418,0
01:05,0,2922,996,266,238,318,11,1128,6968,2162,-14,6341,0
01:10,0,2969,996,265,238,307,10,1128,7045,2143,-12,6230,0
01:15,0,2945,996,266,237,297,11,1128,6961,2149,31,6285,0
01:20,0,3021,994,266,237,295,11,1128,6778,2130,11,6282,0
01:25,0,3137,996,263,238,293,11,1129,6849,2112,-27,6124,0
01:30,0,3199,995,262,238,293,12,1129,6739,2097,-44,6114,0
01:35,0,3223,996,259,238,297,12,1128,6667,2084,1,6085,0
01:40,0,3212,995,264,238,297,12,1129,6663,2082,1,6033,0
01:45,0,3266,996,265,238,297,11,1129,6648,2073,-5,5931,0
01:50,0,3411,995,266,237,297,12,1129,6622,2033,-46,5837,0
01:55,0,3487,996,265,237,297,11,1128,6635,1981,-66,5824,0
02:00,0,3523,995,265,237,297,11,1129,6627,1958,-75,5791,0
02:05,0,3596,995,267,238,297,10,1128,6373,1918,-63,5831,0
02:10,0,3567,996,268,237,297,11,1128,6223,1931,-26,5906,0
02:15,0,3539,995,269,237,298,11,1129,6113,1965,22,6067,0
02:20,0,3514,996,271,237,294,12,1129,6046,1995,66,6110,0
02:25,0,3516,996,270,237,294,12,1129,6008,2002,70,6065,0
02:30,0,3478,996,269,237,295,13,1129,6021,1992,43,6073,0
02:35,0,3407,995,272,237,298,13,1129,6083,1997,52,6059,0
02:40,0,3353,995,271,237,298,13,1129,6078,1992,64,6099,0
02:45,0,3343,994,270,237,296,13,1129,6063,1995,55,6065,0
02:50,0,3368,995,273,237,296,13,1128,6043,1984,36,6055,0
02:55,0,3379,995,275,237,296,13,1128,6063,1975,12,5982,0
03:00,0,3392,995,272,238,296,13,1129,6070,1946,-4,5999,0
03:05,0,3389,995,273,237,295,13,1128,6084,1921,-22,6046,0
03:10,0,3417,996,273,238,295,13,1128,6005,1932,-21,6086,0
03:15,0,3404,995,275,238,296,14,1128,5862,1932,41,6162,0
03:20,0,3380,995,274,238,292,14,1128,5793,1954,79,6188,0
03:25,0,3422,994,274,238,292,14,1129,5741,1992,65,6190,0
03:30,0,3439,994,276,238,292,13,1129,5909,2008,-4,6144,0
03:35,0,3411,994,277,238,296,14,1128,5965,2012,-23,6060,0
03:40,0,3381,995,278,238,296,14,1128,6025,2016,-22,6012,0
03:45,0,3387,994,275,238,296,13,1128,6053,2009,-21,5968,0
03:50,0,3403,996,275,238,296,14,1128,6102,2000,-24,5912,0
03:55,0,3461,995,275,238,295,13,1128,6034,1996,-33,5954,0
04:00,0,3585,995,275,238,295,13,1128,5939,1989,-85,6024,0
04:05,0,3609,995,274,238,296,13,1129,5890,2026,-101,6110,0
04:10,0,3595,995,275,238,317,12,1128,5487,2049,-78,6304,0
04:15,0,3632,995,278,238,318,13,1129,5406,2062,-42,6462,0
04:20,0,3687,996,274,238,314,12,1128,5296,2064,-25,6507,0
04:25,0,3729,996,273,238,313,13,1129,5266,2065,-25,6517,0
04:30,0,3740,996,276,238,313,13,1128,5282,2095,-45,6525,0
04:35,0,3739,996,278,238,317,13,1129,5296,2099,-60,6509,0
04:40,0,3730,997,277,238,317,13,1128,5319,2110,-36,6476,0
04:45,0,3724,996,276,238,317,13,1129,5303,2122,-21,6507,0
04:50,0,3695,997,277,238,317,13,1128,5322,2127,-20,6546,0
04:55,0,3679,996,276,238,325,13,1129,5339,2140,-7,6574,0
05:00,0,3680,996,276,237,370,13,1129,5306,2164,-42,6670,0
05:05,0,3648,996,274,238,369,13,1129,5313,2212,-19,6730,0
05:10,0,3659,996,278,237,369,12,1129,5101,2285,26,6875,0
05:15,0,3670,997,278,237,369,12,1129,5036,2294,22,6980,0
05:20,0,3618,997,277,238,365,13,1129,4989,2303,28,7075,0
05:25,0,3428,996,275,238,366,13,1129,5294,2313,78,7017,0
05:30,0,3421,996,278,237,366,13,1130,5425,2304,40,6985,0
05:35,0,3419,996,279,237,369,13,1129,5540,2310,47,6918,0
05:40,0,3395,997,277,237,370,13,1129,5665,2314,29,6882,0
05:45,0,3421,996,278,237,370,13,1129,5684,2314,21,6914,0
05:50,0,3430,996,279,237,370,13,1128,5740,2286,-3,6973,0
05:55,0,3465,996,278,237,369,13,1129,5741,2305,7,7007,0
06:00,0,3496,996,278,236,369,11,1129,5679,2271,-39,7189,0
06:05,0,3510,996,277,236,369,12,1130,5575,2461,-8,7323,0
06:10,0,3484,995,278,237,369,12,1129,5472,2546,10,7436,0
06:15,0,3412,996,279,237,369,12,1129,5500,2565,46,7517,0
06:20,0,3362,995,277,237,366,12,1130,5561,2585,93,7543,0
06:25,0,3377,996,277,236,364,12,1129,5552,2582,65,7542,0
06:30,0,3361,996,277,237,366,12,1129,5664,2562,16,7569,0
06:35,0,3305,996,279,237,370,11,1129,5753,2576,29,7532,0
06:40,9,3201,994,275,237,370,11,1129,5854,2579,48,7540,0
06:45,55,3157,995,277,237,370,10,1129,5912,2588,60,7468,0
06:50,135,3228,995,279,237,370,11,1129,5846,2621,28,7386,0
06:55,259,3268,994,279,237,369,11,1129,5763,2583,24,7314,0
07:00,421,3276,995,276,237,373,11,1129,5652,2556,23,7285,0
07:05,714,3262,995,277,236,400,12,1129,5480,2494,-4,7318,0
07:10,940,3258,995,276,236,400,12,1128,5404,2436,-51,7256,0
07:15,1368,3218,995,276,236,401,12,1128,5225,2347,-64,7293,0
07:20,1641,3104,995,276,237,397,12,1129,5115,2370,-56,7254,0
07:25,1926,2949,995,274,237,397,13,1129,5056,2464,-1,7013,0
07:30,2373,2880,996,277,236,397,13,1129,5009,2449,46,6841,0
07:35,2931,2895,993,277,237,401,12,1128,4900,2443,6,6613,0
07:40,3184,2894,995,279,237,400,12,1129,4865,2433,-6,6376,0
07:45,3408,2935,995,277,236,400,12,1128,4683,2435,-46,6269,0
07:50,3921,3004,994,277,235,400,12,1129,4536,2332,-79,5865,0
07:55,4353,3105,994,279,235,399,12,1129,4456,2232,-83,5682,0
08:00,4712,3141,994,279,235,399,12,1129,4295,2197,-68,5425,0
08:05,4832,3136,994,280,235,399,11,1129,4137,2336,-22,5263,0
08:10,5188,3121,994,281,235,400,11,1129,3819,2388,-23,5002,0
08:15,5550,3220,994,280,235,400,11,1129,3807,2300,-63,4690,0
08:20,5864,3276,994,281,235,396,10,1129,3624,2240,-63,4548,0
08:25,6178,3307,994,281,235,395,12,1129,3572,2248,-55,4224,0
08:30,6350,3272,994,282,235,396,12,1129,3514,2252,-47,3958,0
08:35,6535,3129,994,281,236,398,12,1129,3550,2295,-43,3800,0
08:40,6565,3175,995,279,236,400,12,1129,3489,2254,-42,3737,0
08:45,6476,3153,995,279,236,400,14,1129,3389,2301,12,3833,0
08:50,6654,3137,995,281,236,400,14,1129,3173,2321,10,3747,0
08:55,7056,3147,995,283,236,399,14,1130,3214,2276,-33,3369,0
09:00,7233,3094,995,281,236,380,14,1129,3228,2180,-38,3182,0
09:05,7150,3119,994,282,237,365,15,1129,3044,2262,25,3304,0
09:10,7280,3251,995,281,237,330,15,1129,2691,2353,66,3204,0
09:15,7536,3261,994,279,238,328,14,1129,2558,2315,14,3141,0
09:20,7672,3264,994,278,238,324,14,1129,2546,2268,3,3039,0
09:25,7688,3270,994,279,238,323,14,1129,2589,2297,0,2946,0
09:30,7711,3225,995,280,238,323,14,1128,2584,2315,0,2881,0
09:35,7611,3196,995,283,238,325,14,1129,2690,2364,34,2808,0
09:40,7521,3183,995,282,238,327,14,1128,2736,2357,54,2808,0
09:45,7445,3206,995,280,238,328,13,1128,2688,2293,53,2841,0
09:50,7264,3247,995,280,238,328,14,1128,2823,2418,69,2852,0
09:55,7604,3270,995,279,238,325,14,1129,2634,2392,1,2632,0
10:00,7829,3244,995,277,239,320,14,1128,2657,2327,-12,2406,0
10:05,7940,3183,996,276,239,298,14,1128,2700,2363,-2,2274,0
10:10,7985,3118,996,277,239,283,13,1128,2734,2368,-2,2243,0
10:15,7786,3146,995,278,239,283,14,1129,2681,2369,-11,2320,0
10:20,7756,3139,995,273,239,279,13,1128,2613,2297,-29,2411,0
10:25,7598,3214,995,272,239,279,13,1129,2603,2236,-36,2531,0
10:30,7554,3239,995,275,239,279,13,1128,2595,2194,-45,2575,0
10:35,7485,3278,995,274,239,281,13,1128,2593,2141,-57,2643,0
10:40,7343,3261,995,276,238,282,13,1128,2577,2106,-15,2713,0
10:45,7062,3289,995,278,238,282,13,1129,2756,2215,-16,2831,0
10:50,6619,3383,995,276,238,282,13,1128,2712,2312,-28,2968,0
10:55,6611,3501,996,275,237,282,12,1128,2611,2240,-23,2855,0
11:00,6501,3622,996,278,237,272,14,1128,2665,2237,-20,2729,0
11:05,6551,3719,996,278,237,263,15,1127,2625,2205,-19,2494,0
11:10,6444,3799,995,280,237,262,15,1128,2713,2215,15,2402,0
11:15,6309,3854,996,278,237,262,15,1127,2717,2191,46,2357,0
11:20,6141,3941,995,274,237,258,15,1128,2702,2247,63,2322,0
11:25,6078,4020,995,276,237,259,15,1128,2661,2283,30,2261,0
11:30,5975,4057,995,276,237,259,15,1128,2711,2356,31,2218,0
11:35,6022,4126,994,274,237,262,15,1128,2721,2420,75,2086,0
11:40,6375,4104,996,271,237,262,14,1128,2639,2432,52,1834,0
11:45,6500,4094,996,273,237,262,14,1128,2633,2407,7,1813,0
11:50,6493,4097,996,271,237,262,14,1128,2623,2363,-4,1879,0
11:55,6473,4140,996,273,237,262,14,1129,2627,2185,26,1890,0
12:00,6369,4179,996,271,237,263,13,1128,2799,2193,70,1824,0
12:05,6315,4231,995,270,237,263,14,1129,2808,2174,36,1690,0
12:10,6366,4320,995,272,237,263,14,1128,3024,1926,10,1806,0
12:15,6468,4297,995,270,237,262,14,1128,3114,1863,-40,1780,0
12:20,6469,4344,995,273,237,258,14,1128,3150,1870,-81,1776,0
12:25,6668,4364,995,276,237,258,14,1128,3068,1786,-99,1678,0
12:30,6668,4386,996,280,238,257,14,1128,3032,1759,-99,1725,0
12:35,6397,4367,995,280,238,262,14,1128,3141,1841,-10,1602,0
12:40,6140,4385,995,281,238,262,15,1128,3189,1940,53,1633,0
12:45,6062,4361,996,280,237,262,14,1127,3187,1967,47,1579,0
12:50,6087,4300,995,281,237,263,14,1128,3298,1930,-14,1585,0
12:55,6131,4403,996,278,238,263,14,1128,3237,1908,-20,1581,0
13:00,6317,4471,995,277,237,263,14,1127,3185,1858,-57,1456,0
13:05,6282,4509,995,279,238,262,14,1128,3377,1806,-63,1249,0
13:10,6243,4444,995,277,238,261,14,1127,3392,1778,-49,1226,0
13:15,5961,4461,995,276,237,261,14,1127,3547,1815,-21,1251,0
13:20,5845,4567,996,274,237,257,14,1127,3528,1845,14,1279,0
13:25,5976,4549,995,274,237,257,14,1127,3535,1837,12,1182,0
