Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,3462,973,296,237,338,18,1133,5479,2241,40,7485,0
00:05,0,3468,973,299,236,344,19,1132,5437,2167,75,7573,0
00:10,0,3393,974,303,236,354,19,1132,5398,2173,50,7703,0
00:15,0,3370,973,306,236,351,19,1132,5391,2172,28,7680,0
00:20,0,3378,974,310,236,349,18,1133,5618,2191,-3,7349,0
00:25,0,3384,974,314,236,348,18,1133,5815,2080,-39,7250,0
00:30,0,3402,974,313,237,348,18,1133,6055,1889,-48,7252,0
00:35,0,3431,973,310,237,348,18,1132,6015,1783,-52,7270,0
00:40,0,3427,974,310,237,348,18,1132,6019,1674,-7,7308,0
00:45,0,3438,974,314,236,348,18,1133,6088,1664,5,7308,0
00:50,0,3480,974,314,237,348,18,1132,6006,1663,9,7282,0
00:55,0,3471,974,313,237,348,18,1132,5899,1665,8,7311,0
01:00,0,3468,974,313,237,348,17,1132,5784,1648,27,7340,0
01:05,0,3442,974,313,237,346,18,1132,5815,1629,16,7379,0
01:10,0,3419,974,311,238,330,18,1132,5782,1618,59,7406,0
01:15,0,3402,974,312,239,333,18,1132,5752,1607,45,7402,0
01:20,0,3414,973,313,239,333,18,1132,5742,1607,9,7363,0
01:25,0,3402,973,312,239,333,18,1132,5778,1582,-8,7334,0
01:30,0,3391,973,313,239,333,17,1132,5750,1580,-5,7341,0
01:35,0,3394,973,314,239,333,18,1133,5699,1573,-1,7325,0
01:40,0,3328,974,313,239,333,17,1132,5723,1567,0,7301,0
01:45,0,3286,973,313,239,334,17,1132,5684,1572,-4,7306,0
01:50,0,3295,973,313,238,334,18,1133,5695,1573,-7,7233,0
01:55,0,3283,972,311,239,333,18,1132,5674,1564,-10,7199,0
02:00,0,3268,973,312,239,334,17,1133,5677,1556,-16,7168,0
02:05,0,3292,973,314,239,334,18,1132,5670,1507,-32,7128,0
02:10,0,3334,973,314,238,334,18,1132,5669,1509,-36,7096,0
02:15,0,3328,973,313,238,334,17,1132,5653,1492,-53,7145,0
02:20,0,3225,974,312,238,334,17,1132,5610,1499,0,7190,0
02:25,0,3164,974,315,238,334,18,1132,5536,1515,0,7257,0
02:30,0,3128,974,311,238,334,18,1133,5568,1507,0,7268,0
02:35,0,3043,973,312,238,334,18,1134,5603,1502,0,7311,0
02:40,0,3014,974,312,239,334,18,1133,5603,1495,0,7327,0
02:45,0,2996,973,313,238,334,18,1133,5607,1492,0,7297,0
02:50,0,3022,974,312,238,333,18,1132,5624,1501,-4,7230,0
02:55,0,2978,974,312,238,333,18,1133,5371,1507,7,7309,0
03:00,0,2961,975,313,239,334,18,1133,5164,1518,25,7349,0
03:05,0,2892,975,313,239,335,19,1133,5192,1506,31,7332,0
03:10,0,2774,975,311,239,335,18,1132,5212,1504,64,7376,0
03:15,0,2742,975,314,239,335,18,1133,5271,1547,12,7391,0
03:20,0,2724,975,315,239,334,19,1133,5317,1632,-3,7320,0
03:25,0,2647,975,314,239,334,20,1133,5222,1680,-3,7356,0
03:30,0,2613,975,312,239,334,20,1133,5191,1685,10,7382,0
03:35,0,2580,976,313,239,334,21,1133,5204,1680,7,7414,0
03:40,0,2576,975,313,239,334,21,1133,5164,1629,5,7458,0
03:45,0,2545,975,314,239,334,21,1132,5289,1684,-6,7403,0
03:50,0,2570,975,315,239,333,21,1133,5236,1723,-14,7311,0
03:55,0,2550,976,314,239,335,21,1133,5272,1754,-4,7242,0
04:00,0,2514,975,314,239,334,22,1133,5231,1770,-19,7181,0
