Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,2699,980,276,220,545,21,1521,5222,3661,-31,6009,0
00:05,0,2728,981,278,220,546,22,1521,5027,3693,9,5990,0
00:10,0,2731,981,277,220,550,21,1520,4962,3747,-4,5927,0
00:15,0,2735,982,275,220,552,21,1520,4918,3744,-5,5897,0
00:20,0,2720,982,272,221,548,21,1520,4849,3741,-13,5865,0
00:25,0,2708,983,274,220,548,21,1504,4756,3734,-4,5863,0
00:30,0,2714,982,272,220,548,21,1501,4696,3737,2,5866,0
00:35,0,2706,980,275,220,551,21,1514,4652,3737,-6,5847,0
00:40,0,2699,982,275,220,552,21,1520,4569,3740,-9,5883,0
00:45,0,2714,982,276,220,552,21,1520,4516,3726,2,5856,0
00:50,0,2709,981,280,220,551,21,1519,4491,3719,-16,5794,0
00:55,0,2680,981,283,220,536,22,1519,4510,3748,-2,5823,0
01:00,0,2630,981,279,220,519,20,1518,4513,3753,-1,5792,0
01:05,0,2557,981,277,220,511,19,1519,4544,3802,11,5788,0
01:10,0,2439,980,277,220,510,19,1519,4554,3812,31,5795,0
01:15,0,2392,981,276,219,511,21,1519,4589,3813,47,5780,0
01:20,0,2370,980,276,219,505,21,1516,4601,3808,16,5732,0
01:25,0,2293,981,278,219,506,22,1518,4650,3792,0,5669,0
01:30,0,2239,981,282,223,504,21,1517,4679,3794,-6,5657,0
01:35,0,2212,981,285,228,506,23,1518,4717,3722,-4,5667,0
01:40,0,2217,981,283,228,510,23,1517,4738,3749,-7,5619,0
01:45,0,2213,981,282,229,508,23,1518,4697,3769,-14,5616,0
01:50,0,2201,982,284,228,506,23,1519,4655,3773,-10,5588,0
01:55,0,2200,982,281,229,507,24,1520,4603,3778,-19,5584,0
02:00,0,2185,980,283,229,507,23,1518,4577,3727,-8,5647,0
02:05,0,2180,982,282,229,512,24,1519,4518,3666,17,5673,0
02:10,0,2187,982,281,229,529,23,1518,4578,3640,-3,5646,0
02:15,0,2201,981,278,229,529,23,1518,4576,3628,0,5649,0
02:20,0,2242,981,279,229,525,23,1519,4557,3619,-6,5645,0
02:25,0,2258,981,282,229,525,23,1519,4489,3619,-7,5590,0
02:30,0,2247,982,285,229,525,23,1519,4451,3627,-5,5601,0
02:35,0,2255,981,288,223,527,23,1519,4378,3620,-1,5647,0
02:40,0,2269,980,287,220,529,23,1518,4361,3612,-3,5666,0
02:45,0,2316,981,285,220,529,23,1519,4357,3611,-9,5638,0
02:50,0,2358,981,284,220,530,23,1519,4291,3586,-17,5587,0
02:55,0,2379,980,282,220,529,23,1518,4243,3601,-2,5555,0
03:00,0,2457,981,282,220,532,23,1518,4223,3599,-3,5497,0
03:05,0,2511,981,284,219,538,23,1519,4231,3625,0,5452,0
03:10,0,2521,980,285,220,545,23,1518,4266,3554,13,5460,0
03:15,0,2478,981,288,220,549,23,1519,4219,3563,29,5537,0
03:20,0,2428,980,288,220,546,23,1518,4188,3678,50,5532,0
03:25,0,2392,980,286,220,548,24,1519,4151,3668,9,5566,0
03:30,0,2323,980,287,220,549,24,1518,4225,3665,4,5615,0
03:35,0,2242,980,287,220,552,24,1518,4267,3672,12,5600,0
03:40,0,2179,981,291,220,554,24,1518,4296,3674,20,5605,0
03:45,0,2148,980,288,220,554,24,1519,4376,3671,8,5571,0
03:50,0,2146,980,287,220,554,24,1517,4453,3672,3,5534,0
03:55,0,2111,980,287,220,554,25,1518,4516,3671,1,5571,0
04:00,0,2081,980,289,226,554,24,1516,4503,3697,1,5580,0
04:05,0,2074,980,293,227,553,24,1517,4448,3804,1,5675,0
04:10,0,2073,980,292,228,554,24,1518,4336,3840,3,5795,0
04:15,0,2066,979,290,229,553,24,1518,4353,3852,5,5796,0
04:20,0,2064,979,287,229,549,24,1517,4426,3872,1,5787,0
04:25,0,2043,980,287,227,549,24,1518,4498,3873,1,5788,0
04:30,0,2037,979,285,226,549,24,1517,4601,3868,2,5804,0
04:35,0,1997,979,285,226,551,24,1517,4680,3868,16,5808,0
04:40,0,1967,978,287,226,552,24,1516,4734,3884,46,5795,0
04:45,0,1943,979,287,226,552,24,1516,4776,3901,63,5856,0
04:50,0,1937,979,287,227,553,24,1518,4787,3890,40,5960,0
04:55,0,1937,979,287,228,551,24,1517,4811,3877,7,6023,0
05:00,0,1929,979,286,228,551,24,1517,4841,3886,-9,6188,0
05:05,0,2007,978,285,227,560,24,1518,4755,3815,-14,6455,0
05:10,0,2021,978,288,227,591,24,1518,4608,3841,6,6757,0
05:15,0,1985,980,289,227,592,24,1518,4664,3840,-5,6870,0
05:20,0,1925,979,289,227,587,24,1518,4819,3879,38,6905,0
05:25,0,1924,980,290,227,587,24,1518,4893,3900,35,6830,0
05:30,0,1975,980,288,227,587,24,1519,4980,3960,-12,6870,0
05:35,0,1977,979,287,227,591,24,1519,5084,3963,-13,6935,0
05:40,0,1934,980,286,227,593,24,1519,5190,3976,7,7077,0
05:45,0,1874,979,286,227,592,24,1518,5331,3979,23,7000,0
05:50,0,1828,979,290,227,593,23,1518,5593,3965,-20,6922,0
05:55,0,1802,979,291,226,592,23,1515,5615,3948,-61,7178,0
06:00,0,1776,980,290,225,593,22,1512,5720,4004,-78,7434,0
06:05,0,1755,980,292,224,591,22,1512,5818,4118,-11,7470,0
06:10,0,1711,980,292,224,597,22,1512,5934,4342,7,7577,0
06:15,0,1689,980,292,224,600,22,1513,6001,4416,-28,7691,0
06:20,0,1708,977,291,224,595,22,1512,6150,4360,-65,7891,0
06:25,0,1737,980,294,224,597,21,1512,6252,4343,-69,7994,0
06:30,0,1727,979,293,224,596,21,1513,6332,4357,-69,8142,0
06:35,0,1730,979,293,224,600,21,1513,6471,4580,-47,8025,0
06:40,0,1747,979,293,225,605,21,1512,6440,4709,-17,8089,0
06:45,0,1729,980,292,224,606,22,1512,6457,4727,11,8149,0
06:50,0,1714,980,292,224,606,23,1513,6535,4754,39,8207,0
06:55,10,1696,979,290,224,607,22,1512,6646,4739,18,8202,0
07:00,50,1652,979,291,225,606,21,1513,6717,4723,7,8213,0
07:05,129,1647,979,290,224,607,21,1513,6761,4642,10,8413,0
07:10,228,1602,978,291,224,606,22,1513,6802,4652,12,8517,0
07:15,346,1527,979,291,223,609,23,1512,6837,4638,9,8470,0
07:20,468,1435,979,294,223,604,22,1513,6773,4624,11,8522,0
07:25,610,1400,979,296,224,603,22,1512,6742,4617,8,8456,0
07:30,808,1415,979,297,223,603,22,1513,6641,4603,-27,8386,0
07:35,987,1468,980,299,223,602,22,1512,6509,4577,-17,8383,0
07:40,1131,1484,979,297,224,606,22,1513,6344,4533,-41,8388,0
07:45,1216,1448,979,294,223,606,22,1512,6291,4496,20,8469,0
07:50,1373,1413,979,296,224,604,22,1511,6132,4468,21,8272,0
07:55,1611,1450,979,295,224,603,22,1512,6049,4406,6,8183,0
08:00,1979,1474,980,296,224,604,22,1513,6041,4376,-27,7914,0
08:05,2514,1495,979,297,224,593,22,1513,5990,4289,-55,7636,0
08:10,2882,1540,979,300,224,572,22,1512,5806,4304,-1,7359,0
08:15,3325,1583,979,295,225,561,22,1513,5582,4181,-20,7066,0
08:20,3572,1605,979,297,226,556,21,1513,5625,3874,-5,6884,0
08:25,3880,1591,979,297,224,556,22,1513,5649,3893,-23,6611,0
08:30,4042,1583,980,299,225,556,22,1513,5511,4062,2,6330,0
08:35,4066,1572,980,299,224,558,22,1512,5297,4184,90,6319,0
08:40,4386,1520,979,298,224,561,21,1512,5208,4151,47,6039,0
08:45,4530,1442,979,296,224,560,21,1512,5233,4083,2,6060,0
08:50,4619,1403,977,298,226,559,22,1512,5283,4077,1,5924,0
08:55,4604,1395,976,297,223,561,22,1512,5199,3948,41,5865,0
09:00,4735,1411,976,297,223,560,23,1513,5456,3693,55,5611,0
09:05,5027,1436,976,298,224,561,22,1512,5523,3483,0,5482,0
09:10,5322,1489,975,299,225,562,21,1512,5747,3298,-57,5288,0
09:15,5622,1522,976,298,224,561,22,1519,5847,3202,-89,4968,0
09:20,5864,1563,976,298,223,549,22,1527,5840,3192,-75,4713,0
09:25,5874,1576,972,300,224,540,22,1531,5622,3244,-25,4632,0
09:30,5651,1619,974,298,223,542,22,1535,5389,3339,77,4799,0
09:35,6241,1686,970,294,223,545,22,1535,5135,3223,-85,4316,0
09:40,6741,1744,975,292,223,543,22,1536,5055,3013,-20,4047,0
09:45,7076,1746,975,288,223,544,22,1536,4889,2876,-14,3880,0
09:50,7389,1791,976,287,223,543,22,1536,4820,2977,5,3432,0
09:55,7493,1842,976,289,223,544,23,1536,4759,3176,-4,3042,0
10:00,7743,1874,976,287,223,537,23,1537,4616,3214,7,2709,0
10:05,7717,1949,976,288,222,513,23,1536,4661,3248,37,2530,0
10:10,7877,2037,975,283,223,493,22,1536,4532,3208,35,2273,0
10:15,8107,2063,976,284,223,493,23,1536,4487,3485,-2,2049,0
10:20,8155,2059,976,286,223,488,23,1536,4533,3368,51,1945,0
10:25,8105,2082,977,286,224,488,23,1536,4716,3251,84,1949,0
10:30,8147,2091,976,286,223,488,22,1536,4726,3204,45,1836,0
10:35,8116,2091,976,290,223,495,22,1535,4675,3195,52,1876,0
10:40,7983,2085,977,289,225,503,21,1537,4590,3243,68,1972,0
10:45,8013,2047,977,290,223,505,23,1535,4519,3274,91,1976,0
10:50,8045,1976,976,295,223,506,23,1535,4495,3231,99,2046,0
10:55,8283,1902,976,296,223,505,23,1535,4247,3235,62,2088,0
11:00,8469,1870,976,294,224,504,23,1535,4346,3130,-20,1957,0
11:05,8654,1829,976,293,223,505,23,1535,4531,2923,-21,2002,0
11:10,8793,1800,976,292,221,505,22,1534,4735,2828,-7,1896,0
11:15,8798,1777,976,294,228,509,21,1534,4711,2829,13,1741,0
11:20,8785,1737,976,294,229,506,23,1534,4723,2860,54,1750,0
11:25,8844,1774,975,291,228,506,23,1535,4619,2808,-5,1694,0
