Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,-20,2956,906,336,213,269,11,2267,9720,2093,-11,8018,0
00:05,-20,2961,907,335,214,265,11,2267,9618,1820,-14,8222,0
00:10,-20,2935,908,335,215,254,11,2268,9520,1669,-11,8508,0
00:15,-20,2956,908,331,215,253,11,2267,9362,1682,-7,8489,0
00:20,-19,2925,907,327,215,246,11,2267,9023,1747,6,8642,0
00:25,-19,2910,908,329,215,244,11,2268,8841,1735,-2,8660,0
00:30,-19,2872,908,328,215,244,11,2268,8744,1710,-8,8653,0
00:35,-19,2833,907,334,215,244,10,2268,8594,1684,-3,8726,0
00:40,-19,2835,908,336,215,244,11,2268,8439,1674,-6,8762,0
00:45,-19,2839,908,337,215,244,11,2268,8346,1672,-6,8724,0
00:50,-19,2851,908,336,215,243,11,2268,8187,1663,-4,8754,0
00:55,-19,2871,909,336,215,244,11,2267,8051,1662,-4,8734,0
01:00,-20,2881,908,336,215,244,11,2268,7919,1634,-20,8776,0
01:05,-19,2905,908,335,215,244,11,2268,7649,1520,-11,9026,0
01:10,-19,2941,909,338,214,245,11,2267,7555,1474,-24,9145,0
01:15,-19,2985,909,339,214,245,11,2268,7413,1456,-14,9165,0
01:20,-19,3005,909,339,215,245,11,2268,7202,1449,-9,9249,0
01:25,-19,3039,909,339,214,245,11,2268,7145,1423,-10,9204,0
01:30,-19,3052,910,338,214,245,11,2267,7105,1423,-10,9159,0
01:35,-19,3081,910,339,214,246,10,2267,7010,1417,-10,9124,0
01:40,-20,3087,911,340,214,247,10,2268,6947,1414,-10,9073,0
01:45,-19,3092,912,339,215,245,10,2267,6886,1404,-10,9048,0
01:50,-19,3094,912,338,214,244,10,2266,6847,1406,-11,8982,0
01:55,-20,3082,911,338,215,245,10,2267,6803,1403,-13,8950,0
02:00,-19,3080,912,338,216,246,10,2267,6676,1412,-17,8954,0
02:05,-19,3093,912,338,215,247,10,2266,6660,1404,-6,8886,0
02:10,-19,3137,912,335,215,247,10,2267,6570,1414,-6,8849,0
02:15,-19,3166,912,334,216,246,10,2267,6511,1430,-9,8795,0
02:20,-19,3182,912,336,215,245,11,2267,6474,1409,-12,8720,0
02:25,-19,3166,912,337,215,246,10,2268,6365,1407,-7,8774,0
02:30,-19,3189,913,337,215,245,10,2268,6286,1424,-4,8719,0
02:35,-19,3149,914,338,215,245,10,2268,6216,1403,4,8753,0
02:40,-20,3116,914,339,215,245,10,2269,6134,1390,26,8798,0
02:45,-20,3075,914,339,215,245,10,2268,6075,1428,30,8772,0
02:50,-20,3044,914,339,216,246,10,2267,6028,1441,24,8768,0
02:55,-20,3025,915,339,215,246,10,2267,6021,1407,18,8771,0
03:00,-20,3023,913,339,215,246,10,2266,6022,1373,-8,8803,0
03:05,-20,2992,916,338,215,246,11,2266,5979,1367,-4,8903,0
03:10,-20,2983,915,336,215,246,10,2266,5925,1369,-4,8966,0
03:15,-20,2984,915,336,215,245,8,2266,5897,1373,-6,8950,0
