Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-12,2710,1075,213,212,212,14,2268,8217,940,-71,5991,0
00:05,-12,2712,1075,212,213,212,13,2267,8149,907,-124,6218,0
00:10,-12,2726,1075,213,213,211,14,2268,8064,925,-71,6301,0
00:15,-12,2784,1076,213,212,211,13,2267,7794,923,-63,6393,0
00:20,-12,2825,1076,212,213,207,13,2267,7730,899,-77,6409,0
00:25,-12,2873,1076,212,212,208,14,2267,7693,901,-59,6323,0
00:30,-12,2960,1077,210,212,207,13,2267,7663,881,-82,6217,0
00:35,-13,3071,1077,212,213,205,13,2267,7660,871,-172,6203,0
00:40,-13,3089,1076,211,213,204,13,2267,7598,874,-170,6184,0
00:45,-13,3095,1076,210,213,203,14,2267,7534,884,-169,6190,0
00:50,-13,3081,1075,211,213,203,14,2267,7406,885,-112,6181,0
00:55,-13,3095,1076,210,213,204,14,2267,7314,887,-106,6141,0
01:00,-13,3103,1076,211,213,204,13,2267,7317,887,-111,6035,0
01:05,-12,3129,1077,211,213,204,13,2268,7378,865,-98,5922,0
01:10,-12,3181,1077,210,213,203,13,2268,7415,831,-101,5799,0
01:15,-12,3191,1076,210,213,203,13,2267,7406,835,-100,5725,0
01:20,-12,3236,1072,213,213,203,12,2266,7279,833,-98,5778,0
01:25,-12,3252,1074,212,213,203,13,2268,7134,840,-96,5798,0
01:30,-12,3226,1075,210,213,203,13,2268,7070,845,-98,5849,0
01:35,-12,3149,1076,209,213,203,13,2268,6987,849,-96,5889,0
01:40,-12,3233,1076,210,213,204,13,2267,7012,879,-98,5839,0
01:45,-12,3187,1076,209,213,205,12,2268,6975,853,-98,5906,0
01:50,-12,3114,1076,210,213,204,12,2267,7040,874,-102,5883,0
01:55,-12,3055,1077,211,213,205,12,2268,7059,875,-106,5876,0
02:00,-12,2988,1077,209,213,205,12,2268,7073,869,-120,5919,0
02:05,-12,2969,1078,210,212,206,12,2268,7350,865,-368,6041,0
02:10,-12,3030,1076,210,213,206,12,2268,7605,847,-476,6078,0
02:15,-12,3096,1077,211,213,205,11,2269,7578,826,-482,6062,0
02:20,-13,3133,1078,209,213,204,12,2268,7527,843,-478,6053,0
02:25,-13,3124,1078,209,213,203,12,2269,7543,857,-477,6014,0
02:30,-13,3085,1076,209,213,203,11,2267,7535,858,-475,6013,0
02:35,-13,3078,1076,212,213,203,11,2268,7576,824,-477,5942,0
02:40,-13,3042,1076,210,213,203,11,2268,7572,873,-468,5936,0
02:45,-13,3002,1075,211,213,203,12,2268,7524,903,-438,5910,0
02:50,-13,2946,1075,210,213,203,12,2268,7452,888,-395,5901,0
02:55,-14,2936,1074,210,213,202,11,2268,7545,883,-441,5841,0
03:00,-14,2908,1072,211,213,202,11,2268,7582,879,-441,5809,0
03:05,-14,2898,1073,214,213,202,12,2268,7613,870,-410,5728,0
03:10,-14,2936,1073,213,214,202,12,2268,7625,849,-402,5667,0
03:15,-14,2931,1072,215,214,202,11,2268,7618,832,-412,5700,0
03:20,-14,2903,1072,216,214,203,11,2268,7620,827,-399,5697,0
03:25,-14,2912,1066,214,214,204,11,2268,7551,843,-387,5709,0
03:30,-14,2953,1070,215,214,204,12,2268,7482,871,-377,5668,0
03:35,-15,3030,1072,213,214,205,12,2268,7414,870,-343,5645,0
03:40,-14,3072,1072,212,214,205,11,2268,7373,866,-346,5631,0
03:45,-14,3086,1072,214,213,204,12,2268,7365,868,-341,5633,0
03:50,-14,3067,1072,215,214,205,12,2268,7361,879,-330,5607,0
