Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-3,675,849,237,203,120,16,2263,7585,696,-225,10257,0
00:05,-3,655,850,236,203,111,16,2264,7715,736,-242,10154,0
00:10,-3,654,850,237,202,105,15,2264,7797,736,-178,10015,0
00:15,-3,650,850,237,202,99,15,2264,7680,774,-174,10077,0
00:20,-3,657,851,237,205,99,15,2263,7570,856,-179,10145,0
00:25,-3,662,852,237,206,99,16,2263,7325,873,-172,10216,0
00:30,-4,678,852,237,206,100,17,2263,7057,864,-167,10331,0
00:35,-11,689,851,238,208,100,17,2263,7030,865,-128,10265,0
00:40,-11,699,851,237,210,101,16,2262,6951,858,-118,10225,0
00:45,-11,707,852,237,209,101,16,2262,6879,858,-125,10214,0
00:50,-11,713,852,236,210,101,16,2263,6841,864,-160,10189,0
00:55,-11,723,851,236,209,100,17,2262,6808,869,-164,10192,0
01:00,-11,736,852,236,204,100,16,2263,6756,859,-171,10155,0
01:05,-11,745,852,236,202,101,16,2262,6692,795,-272,10440,0
01:10,-11,756,851,234,203,100,16,2261,6536,725,-207,10501,0
01:15,-11,762,851,235,203,100,16,2262,6490,684,-174,10452,0
01:20,-11,777,851,236,203,101,16,2262,6542,685,-278,10455,0
01:25,-11,788,851,236,203,101,16,2262,6493,681,-187,10308,0
01:30,-11,801,851,237,203,100,17,2262,6372,685,-161,10233,0
01:35,-11,814,852,237,202,99,17,2263,6382,683,-200,10264,0
01:40,-11,794,851,236,202,98,16,2263,6419,683,-216,10219,0
01:45,-11,809,851,235,206,98,17,2263,6396,687,-216,10178,0
01:50,-11,818,851,234,208,98,17,2263,6330,715,-195,10136,0
01:55,-11,820,851,235,208,98,17,2264,6381,724,-200,10143,0
02:00,-11,828,853,235,206,99,17,2264,6257,725,-181,10058,0
02:05,-11,832,854,235,204,99,17,2264,6481,691,-299,10136,0
02:10,-11,831,854,235,203,100,17,2263,6675,685,-322,10110,0
02:15,-11,837,854,236,202,100,17,2263,6724,683,-326,10056,0
02:20,-11,843,854,237,202,101,17,2264,6670,677,-282,10084,0
02:25,-11,849,854,235,202,101,17,2264,6628,674,-300,10044,0
02:30,-11,859,854,235,202,101,17,2265,6584,673,-299,10048,0
02:35,-11,863,854,235,202,101,17,2264,6692,673,-295,9932,0
02:40,-11,859,854,236,202,101,17,2262,6570,678,-310,10003,0
02:45,-11,847,854,237,202,102,17,2264,6594,676,-304,9993,0
02:50,-11,844,854,235,203,102,18,2264,6595,674,-255,9916,0
02:55,-11,849,854,235,203,102,18,2264,6580,679,-263,9886,0
03:00,-11,862,854,237,203,102,18,2264,6552,681,-257,9868,0
03:05,-12,862,854,238,204,105,17,2264,6590,684,-261,9834,0
03:10,-12,857,854,239,204,126,17,2264,6635,662,-283,9757,0
03:15,-12,849,854,237,206,126,17,2263,6636,662,-274,9751,0
03:20,-12,827,853,237,206,126,17,2264,6612,700,-264,9752,0
03:25,-13,813,853,238,207,126,18,2264,6536,708,-257,9796,0
03:30,-13,806,852,237,206,125,17,2263,6548,708,-251,9773,0
