Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,-37,260,769,332,210,182,16,2267,8374,1187,16,7785,0
00:05,-37,257,769,318,209,183,16,2266,8293,1208,7,7782,0
00:10,-37,248,769,331,209,185,16,2266,8449,1194,6,7557,0
00:15,-37,237,769,333,210,185,16,2266,8665,1168,-15,7402,0
00:20,-37,238,769,333,210,186,16,2266,8471,1169,4,7562,0
00:25,-37,251,769,319,211,186,15,2266,8381,1158,-18,7584,0
00:30,-37,268,769,332,210,185,16,2266,8466,1154,-57,7500,0
00:35,-37,277,769,331,211,185,16,2266,8490,1115,-50,7377,0
00:40,-37,289,769,333,210,186,16,2266,8434,1110,-60,7360,0
00:45,-37,288,769,332,206,187,15,2265,8294,1128,-60,7458,0
00:50,-37,294,769,311,206,187,15,2266,8319,1140,-60,7378,0
00:55,-37,291,769,333,206,173,15,2265,8312,1124,-60,7387,0
01:00,-37,300,769,334,206,147,16,2266,8188,1130,-62,7490,0
01:05,-37,310,769,334,207,146,15,2264,8163,1132,-63,7414,0
01:10,-37,314,769,311,206,146,16,2264,8101,1119,-56,7435,0
01:15,-37,307,769,332,206,144,16,2264,7915,1109,-14,7531,0
01:20,-37,300,770,310,206,143,16,2265,7863,1102,-19,7527,0
01:25,-37,294,769,331,206,142,16,2264,7762,1104,-24,7540,0
01:30,-37,289,770,331,206,142,16,2264,7756,1115,-37,7534,0
01:35,-37,283,770,316,205,142,16,2264,7767,1112,-22,7477,0
01:40,-37,273,770,332,206,144,16,2264,7785,1114,-27,7462,0
01:45,-37,256,770,333,205,145,16,2264,7750,1116,-25,7421,0
01:50,-37,232,770,333,206,145,16,2265,7732,1113,-18,7421,0
01:55,-37,210,770,319,206,146,16,2266,7635,1123,-1,7437,0
02:00,-37,187,770,332,206,146,16,2265,7616,1133,4,7470,0
02:05,-37,170,770,334,206,147,16,2265,7624,1101,2,7431,0
02:10,-37,168,769,334,206,146,16,2264,7717,1088,-9,7365,0
02:15,-37,174,769,319,206,146,16,2265,7788,1070,-25,7277,0
02:20,-37,186,769,335,206,146,16,2265,7783,1079,-27,7305,0
02:25,-37,197,770,334,206,145,16,2265,7670,1078,-25,7337,0
02:30,-38,207,769,335,207,146,16,2264,7647,1087,-12,7318,0
02:35,-38,210,770,318,207,145,16,2264,7629,1088,-13,7309,0
02:40,-38,205,769,333,207,146,15,2264,7596,1091,1,7302,0
02:45,-38,207,769,334,207,146,15,2264,7574,1084,-3,7318,0
02:50,-38,208,769,333,207,146,15,2265,7550,1084,-5,7307,0
02:55,-38,203,769,305,208,145,15,2265,7552,1052,-21,7333,0
03:00,-38,194,769,335,207,144,15,2265,7587,1042,-37,7345,0
03:05,-39,186,768,337,207,155,15,2265,7596,1065,-25,7306,0
03:10,-39,179,768,336,207,186,16,2265,7582,1063,-18,7286,0
03:15,-39,175,769,320,208,186,16,2264,7507,1068,-1,7325,0
03:20,-40,175,768,335,211,186,15,2265,7479,1083,-6,7331,0
03:25,-40,175,768,335,212,187,16,2265,7446,1085,-2,7376,0
03:30,-40,175,768,311,212,187,16,2266,7442,1087,-4,7353,0
