Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-38,786,847,232,206,162,6,1138,12206,722,-131,6460,0
00:05,-37,768,846,230,208,163,6,1137,12172,860,-65,6317,0
00:10,-40,773,846,228,208,132,6,1137,12032,970,-67,6216,0
00:15,-38,786,847,230,209,124,6,1138,12045,966,-38,6092,0
00:20,-37,780,847,231,209,124,5,1137,11939,964,-40,6024,0
00:25,-37,785,845,229,208,124,5,1137,11844,945,-60,6072,0
00:30,-37,795,846,228,208,125,5,1138,11872,927,-65,5970,0
00:35,-37,815,846,230,209,125,5,1139,11804,919,-65,5979,0
00:40,-37,839,846,230,209,124,5,1139,11661,926,-57,6021,0
00:45,-37,867,846,229,208,124,5,1140,11657,911,-55,5998,0
00:50,-37,886,847,227,209,125,6,1140,11659,847,-29,5970,0
00:55,-37,918,846,228,209,123,6,1139,11666,849,-46,5919,0
01:00,-37,956,845,225,209,124,6,1139,11595,841,-57,5914,0
01:05,-37,995,846,226,209,125,6,1138,11565,764,-57,5945,0
01:10,-37,1012,844,227,209,126,6,1138,11564,798,-57,5932,0
01:15,-37,1016,845,229,209,126,6,1137,11496,812,-50,5863,0
01:20,-38,1025,845,228,208,126,6,1137,11464,810,-9,5789,0
01:25,-37,1031,844,229,209,126,6,1137,11383,811,-8,5789,0
01:30,-38,1036,844,229,208,125,6,1137,11338,815,-8,5774,0
01:35,-37,1041,845,231,209,124,6,1136,11294,826,-5,5744,0
01:40,-38,1052,845,232,209,125,6,1138,11229,824,-4,5734,0
01:45,-38,1051,845,228,208,124,6,1137,11224,827,-12,5728,0
01:50,-38,1058,845,231,209,124,6,1137,11152,833,-24,5735,0
01:55,-38,1052,844,230,208,124,6,1137,11206,826,-88,5804,0
02:00,-38,1038,845,232,208,124,6,1137,11124,804,-109,5884,0
02:05,-38,1038,845,232,208,124,6,1136,11129,763,-62,5773,0
02:10,-38,1037,845,221,208,124,6,1135,11020,746,-37,5789,0
02:15,-38,1024,844,223,209,124,6,1136,11041,728,-23,5722,0
02:20,-37,1013,844,222,208,124,6,1135,11083,691,-24,5660,0
02:25,-38,1010,845,223,209,123,6,1136,11087,681,-34,5650,0
02:30,-38,1005,846,221,209,123,6,1136,11056,672,-40,5658,0
02:35,-38,1013,844,217,209,124,6,1135,11087,672,-97,5684,0
02:40,-37,1048,844,216,209,124,6,1136,11098,673,-130,5710,0
