Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-37,2475,659,287,214,106,10,2265,8215,1214,-49,6694,0
00:05,-38,2449,659,287,213,106,11,2265,8235,1172,104,6589,0
00:10,-37,2443,658,288,213,106,11,2264,8181,1181,135,6585,0
00:15,-37,2426,658,288,213,105,11,2264,8191,1163,207,6500,0
00:20,-37,2395,658,287,213,105,11,2266,8188,1177,210,6455,0
00:25,-39,2351,658,286,212,105,11,2265,8159,1177,149,6438,0
00:30,-37,2273,659,286,212,105,11,2265,8173,1149,105,6490,0
00:35,-37,2184,658,285,212,104,11,2266,8187,1114,74,6533,0
00:40,-37,2129,658,284,212,104,11,2265,8171,1084,69,6560,0
00:45,-37,2081,659,285,213,104,10,2265,8207,1091,-28,6581,0
00:50,-37,2020,658,286,213,105,10,2266,8215,1085,-29,6601,0
00:55,-37,1962,659,285,213,106,11,2266,8164,1076,-6,6580,0
01:00,-37,1914,659,286,213,105,11,2266,8161,1052,-9,6556,0
01:05,-37,1867,658,286,213,107,11,2267,8153,1020,8,6573,0
01:10,-37,1832,658,285,213,107,11,2265,8184,1016,6,6512,0
01:15,-37,1781,658,286,213,106,12,2267,8176,1017,45,6447,0
01:20,-37,1697,658,285,213,106,12,2266,8150,1037,60,6442,0
01:25,-37,1630,657,285,213,105,12,2267,8131,1036,34,6451,0
01:30,-37,1573,657,284,213,104,12,2267,8138,1026,31,6455,0
01:35,-37,1571,658,285,213,105,12,2268,8097,1001,12,6494,0
01:40,-37,1582,658,285,213,106,12,2268,8025,989,-20,6589,0
01:45,-36,1572,658,287,213,107,11,2268,8015,990,6,6554,0
01:50,-37,1559,658,287,214,107,12,2268,7985,1002,11,6478,0
01:55,-37,1533,658,285,213,107,11,2268,7963,1002,9,6491,0
02:00,-37,1485,659,284,213,107,11,2267,7952,1014,18,6446,0
02:05,-36,1453,658,285,213,107,12,2268,7844,1024,11,6483,0
02:10,-37,1430,658,286,214,107,12,2267,7790,1024,10,6556,0
02:15,-36,1382,658,286,214,107,12,2268,7789,1016,11,6531,0
02:20,-37,1347,658,286,214,106,12,2268,7795,1003,6,6551,0
02:25,-37,1329,658,284,214,106,11,2268,7739,986,-5,6573,0
02:30,-36,1308,657,287,214,107,11,2269,7716,976,-27,6606,0
02:35,-36,1304,658,284,214,107,11,2269,7670,983,-13,6631,0
02:40,-36,1301,658,283,213,107,11,2269,7601,972,-10,6665,0
02:45,-37,1301,658,284,214,108,11,2269,7605,976,-16,6611,0
02:50,-37,1321,659,285,214,107,11,2269,7611,951,-23,6566,0
02:55,-37,1295,659,286,214,107,11,2269,7635,925,-26,6569,0
03:00,-37,1236,658,288,214,107,10,2269,7645,894,-26,6602,0
03:05,-37,1228,658,288,214,108,10,2269,7550,917,-27,6727,0
03:10,-37,1216,658,288,214,110,10,2269,7381,1014,24,6765,0
03:15,-37,1214,658,288,214,110,10,2268,7263,1027,27,6798,0
03:20,-37,1204,659,288,214,110,10,2268,7277,948,10,6866,0
03:25,-37,1191,660,286,214,110,10,2269,7341,939,0,6841,0
03:30,-37,1194,660,286,214,110,10,2269,7355,931,-19,6831,0
03:35,-37,1202,661,286,214,109,10,2268,7369,939,-22,6821,0
03:40,-37,1187,663,286,214,109,10,2269,7366,938,-16,6839,0
03:45,-37,1163,663,286,214,110,10,2268,7329,952,10,6827,0
03:50,-37,1142,663,287,214,110,10,2267,7257,940,20,6914,0
03:55,-37,1123,663,287,214,110,10,2268,7238,931,18,6918,0
04:00,-37,1080,663,288,214,110,10,2268,7248,936,23,6922,0
04:05,-38,1051,664,289,214,111,11,2267,7286,963,43,6891,0
04:10,-38,1033,663,287,214,111,10,2266,7249,943,47,6948,0
04:15,-38,1004,664,287,214,111,10,2266,7288,948,32,6922,0
04:20,-38,983,664,286,214,110,11,2267,7312,950,33,6949,0
04:25,-38,961,664,286,214,110,11,2266,7318,948,-2,6971,0
04:30,-38,960,663,288,214,110,11,2265,7370,948,-7,6925,0
04:35,-38,973,663,288,214,110,11,2266,7348,940,-13,6953,0
04:40,-38,971,664,287,214,110,11,2266,7351,938,-22,6964,0
04:45,-38,950,664,287,214,111,11,2265,7351,937,-18,6975,0
04:50,-38,909,664,286,214,111,11,2266,7351,942,-15,6962,0
04:55,-38,866,664,287,214,111,11,2266,7343,954,-13,6954,0
05:00,-38,839,664,287,214,111,11,2264,7342,977,-9,6957,0
05:05,-37,834,664,287,214,111,12,2265,7370,1005,8,6953,0
05:10,-37,816,664,287,214,111,11,2266,7380,1015,10,6953,0
05:15,-38,784,664,289,214,111,11,2266,7356,995,25,7022,0
05:20,-38,739,665,289,214,111,11,2266,7342,1004,37,7080,0
05:25,-38,736,664,288,214,110,11,2266,7333,1027,22,7084,0
05:30,-38,757,664,287,214,110,11,2266,7295,992,6,7175,0
05:35,-38,794,664,286,214,110,10,2266,7334,992,7,7175,0
05:40,-38,826,663,286,214,111,10,2266,7322,975,-17,7239,0
05:45,-38,831,664,287,214,111,11,2266,7341,981,-12,7236,0
05:50,-38,811,664,287,214,111,11,2267,7341,992,4,7231,0
05:55,-38,775,664,289,214,111,11,2266,7297,974,26,7253,0
06:00,-38,727,663,289,214,110,11,2266,7325,938,27,7327,0
06:05,-38,671,663,288,214,110,11,2266,7459,1074,18,7356,0
06:10,-38,645,663,289,214,110,11,2267,7357,1032,19,7497,0
06:15,-38,628,660,287,214,110,10,2266,7455,969,29,7611,0
06:20,-38,644,663,287,214,111,11,2266,7478,940,13,7651,0
06:25,-38,677,664,287,213,111,11,2266,7566,954,-66,7759,0
06:30,-38,718,664,287,213,111,12,2266,7562,953,-33,7797,0
06:35,-38,751,664,288,213,112,12,2266,7470,962,20,7823,0
