Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,-38,3926,914,297,228,173,15,2271,4110,965,12,8241,0
00:05,-38,3968,914,297,227,173,15,2272,4177,891,3,8094,0
00:10,-38,3977,915,295,227,173,15,2272,4244,890,0,8008,0
00:15,-38,3967,915,295,227,173,15,2271,4216,886,0,7943,0
00:20,-38,3970,915,297,227,173,15,2270,4179,888,0,7902,0
00:25,-38,3960,915,297,228,173,15,2272,4171,859,0,7894,0
00:30,-38,3954,914,297,227,173,15,2272,4183,849,9,7820,0
00:35,-38,4003,915,295,227,172,15,2272,4181,842,0,7715,0
00:40,-38,4042,914,295,228,173,14,2272,4173,836,0,7645,0
00:45,-38,4079,915,295,227,172,14,2271,4174,816,-25,7567,0
00:50,-37,4114,914,296,227,173,15,2271,4348,522,-20,7780,0
00:55,-38,4118,915,297,228,173,14,2273,4440,520,0,7719,0
01:00,-38,4053,916,297,228,173,15,2272,4351,516,0,7829,0
01:05,-37,3962,915,296,228,173,14,2270,4272,535,16,7903,0
01:10,-37,3845,915,294,228,173,14,2270,4343,578,57,7828,0
01:15,-37,3748,914,295,228,172,15,2271,4338,545,0,7906,0
01:20,-38,3705,914,296,228,173,15,2271,4377,511,0,7912,0
01:25,-37,3670,914,297,228,172,15,2270,4398,520,-11,7891,0
01:30,-37,3662,914,297,228,173,15,2270,4386,516,-36,7897,0
01:35,-37,3693,914,297,228,173,15,2268,4359,504,-36,7858,0
01:40,-37,3689,914,296,228,173,15,2269,4381,493,-25,7783,0
01:45,-37,3720,913,297,228,173,15,2270,4328,493,-15,7715,0
01:50,-37,3745,913,295,228,173,15,2269,4261,489,-28,7727,0
01:55,-37,3767,913,296,227,173,15,2268,4234,493,-18,7722,0
02:00,-37,3771,914,293,228,173,15,2268,4210,501,-17,7687,0
02:05,-37,3795,913,294,228,173,14,2269,4204,505,0,7601,0
02:10,-37,3807,914,296,228,173,13,2270,4167,501,0,7638,0
02:15,-37,3838,913,295,228,172,14,2268,3970,495,-19,7801,0
02:20,-37,3850,913,296,228,171,14,2269,3777,504,0,7918,0
02:25,-37,3900,914,294,228,172,14,2270,3666,508,0,7940,0
02:30,-37,3940,914,298,228,172,14,2270,3604,509,0,7930,0
02:35,-37,3938,914,297,228,172,14,2268,3647,506,0,7870,0
02:40,-37,3979,914,294,228,172,14,2270,3697,497,0,7750,0
02:45,-37,4000,913,296,227,171,14,2270,3662,490,0,7760,0
02:50,-37,4000,914,297,228,171,14,2270,3697,496,0,7700,0
02:55,-37,4027,914,297,228,158,14,2270,3653,496,0,7708,0
03:00,-37,4047,914,296,228,131,14,2271,3628,496,0,7716,0
03:05,-38,4109,913,296,228,131,14,2271,3690,488,-3,7619,0
03:10,-38,4189,913,296,228,132,14,2270,3701,487,-4,7539,0
03:15,-40,4267,913,294,228,131,14,2271,3706,480,-23,7483,0
03:20,-39,4305,913,294,228,131,15,2270,3685,493,-1,7366,0
03:25,-39,4322,908,296,228,130,15,2270,3589,497,0,7439,0
03:30,-39,4354,912,296,228,131,15,2270,3503,498,0,7459,0
03:35,-39,4357,912,297,228,131,15,2271,3554,500,0,7423,0
03:40,-39,4343,911,297,228,130,15,2270,3576,503,0,7387,0
03:45,-39,4342,911,297,228,129,14,2271,3632,497,0,7349,0
03:50,-39,4337,912,297,228,128,14,2270,3682,490,0,7287,0
03:55,-39,4366,912,294,229,128,14,2271,3726,473,-36,7289,0
04:00,-39,4357,912,294,229,128,14,2270,3811,464,-71,7271,0
04:05,-39,4320,912,298,229,129,14,2270,3854,478,-45,7311,0
04:10,-39,4256,912,300,229,129,14,2270,3775,493,5,7358,0
04:15,-40,4121,912,297,229,131,14,2269,3762,500,0,7489,0
04:20,-40,4027,912,295,228,131,14,2270,3605,818,1,7237,0
04:25,-40,3912,912,297,228,131,14,2270,3445,820,0,7391,0
04:30,-40,3822,912,296,228,133,14,2270,3430,821,0,7479,0
04:35,-40,3703,912,296,228,133,14,2267,3469,824,0,7600,0
04:40,-40,3630,913,299,228,135,14,2268,3525,825,0,7654,0
04:45,-40,3620,913,300,231,137,14,2269,3551,825,-23,7721,0
04:50,-40,3572,913,298,231,136,14,2268,3589,827,-3,7717,0
04:55,-40,3568,913,302,231,135,14,2268,3634,823,-2,7692,0
05:00,-40,3534,913,304,231,133,14,2269,3683,831,-6,7712,0
05:05,-40,3478,913,304,231,132,14,2269,3916,1060,0,7512,0
05:10,-41,3366,913,304,231,137,14,2270,3757,1350,0,7482,0
05:15,-41,3268,912,306,231,146,14,2270,3780,1389,0,7496,0
05:20,-41,3124,912,306,230,147,14,2271,3909,1495,0,7471,0
05:25,-41,3017,913,307,230,148,14,2270,3952,1516,2,7528,0
05:30,-40,2904,906,301,230,150,14,2271,4009,1490,0,7627,0
05:35,-40,2781,912,308,230,149,14,2270,4055,1507,0,7770,0
05:40,-40,2740,912,307,230,149,14,2270,4048,1524,0,7868,0
05:45,-40,2717,911,309,230,149,14,2271,4030,1518,0,7950,0
05:50,-40,2652,912,305,230,147,14,2271,4024,1493,0,8099,0
05:55,-40,2566,912,314,230,146,13,2271,4057,1494,0,8209,0
06:00,-40,2550,912,318,230,146,13,2271,4042,1476,-2,8314,0
06:05,-40,2572,912,322,230,160,13,2271,4090,1476,-12,8373,0
06:10,-41,2589,912,309,230,188,14,2271,4119,1498,-11,8403,0
06:15,-41,2624,912,325,230,187,13,2272,4152,1504,-18,8447,0
06:20,-40,2705,913,322,229,188,13,2271,4128,1482,-10,8405,0
06:25,-41,2765,912,319,228,188,14,2271,4121,1482,-1,8432,0
06:30,-37,2784,912,316,228,188,13,2271,4105,1503,0,8458,0
06:35,-27,2767,909,310,228,188,13,2270,4101,1514,0,8562,0
06:40,-8,2735,911,309,227,189,12,2270,4134,1566,15,8569,0
06:45,32,2671,911,303,228,189,13,2270,4095,1596,17,8589,0
06:50,92,2603,912,304,228,190,13,2271,4126,1603,23,8555,0
06:55,186,2546,912,303,228,190,14,2270,4139,1597,29,8536,0
07:00,318,2485,912,305,228,190,14,2271,4089,1570,6,8540,0
07:05,507,2405,912,306,228,190,13,2271,4127,1502,19,8588,0
07:10,740,2355,912,305,228,191,14,2270,4171,1494,23,8484,0
07:15,901,2335,911,299,228,192,14,2270,4137,1471,12,8430,0
07:20,1143,2344,912,301,228,192,14,2269,4076,1475,30,8311,0
07:25,1494,2354,912,302,228,191,14,2271,3968,1468,8,8084,0
07:30,1893,2374,911,301,227,192,14,2270,3956,1425,0,7782,0
07:35,2270,2367,911,298,227,190,14,2270,3809,1424,0,7600,0
07:40,2672,2340,911,298,227,190,14,2272,3636,1427,0,7445,0
07:45,3008,2317,912,297,228,190,14,2271,3622,1419,0,7142,0
07:50,3226,2323,911,297,227,189,14,2270,3657,1434,8,6888,0
07:55,3398,2327,909,297,228,189,14,2271,3670,1454,22,6651,0
08:00,3499,2318,909,296,228,189,14,2272,3726,1533,78,6348,0
08:05,3587,2268,910,297,228,188,14,2272,3695,1584,115,6281,0
08:10,3818,2265,910,298,224,188,14,2272,3781,1726,66,5918,0
08:15,4186,2244,911,296,225,188,14,2272,3464,1499,33,6112,0
08:20,4386,2211,910,296,226,190,15,2272,3382,1465,10,6147,0
08:25,4659,2195,909,297,225,191,14,2271,3209,1449,0,6035,0
08:30,4981,2193,910,299,224,191,14,2272,2933,1389,-19,6017,0
08:35,5250,2223,911,299,225,191,14,2272,2877,1334,-29,5810,0
08:40,5323,2256,911,300,225,190,15,2273,2973,1396,-4,5564,0
08:45,5474,2267,912,301,226,191,15,2271,2984,1436,0,5263,0
08:50,5707,2280,912,299,226,190,15,2272,2947,1424,-22,5042,0
08:55,6030,2294,911,299,226,190,15,2272,2904,1292,-103,5007,0
09:00,6258,2309,910,302,226,190,15,2272,2990,1253,-99,4714,0
