Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-34,4547,928,281,195,168,18,2263,8875,1261,-186,8145,0
00:05,-34,4528,929,283,201,169,18,2262,9086,1109,-13,7717,0
00:10,-34,4511,929,281,208,146,18,2263,9168,985,37,7553,0
00:15,-34,4514,929,280,214,140,19,2262,9167,962,34,7458,0
00:20,-34,4515,929,281,215,140,18,2262,9176,949,35,7342,0
00:25,-34,4537,929,281,215,140,18,2261,9058,932,32,7305,0
00:30,-34,4563,930,280,215,141,17,2259,8882,937,26,7326,0
00:35,-34,4560,930,281,215,141,17,2260,8747,938,31,7349,0
00:40,-34,4552,930,281,215,141,18,2259,8669,944,36,7359,0
00:45,-34,4531,930,279,215,141,18,2259,8607,949,36,7360,0
00:50,-34,4502,930,279,215,142,19,2259,8571,944,31,7356,0
00:55,-35,4424,930,280,215,142,18,2259,8574,940,36,7267,0
01:00,-36,4346,931,282,215,140,19,2260,8734,968,83,7008,0
01:05,-36,4244,930,280,215,138,19,2259,8769,964,55,6925,0
01:10,-36,4227,931,279,215,138,18,2259,8799,955,10,6887,0
01:15,-36,4144,931,277,215,138,19,2259,8827,967,32,6796,0
01:20,-36,4080,930,277,215,139,19,2259,8715,977,39,6827,0
01:25,-36,4010,930,278,215,140,19,2260,8710,955,-2,6863,0
01:30,-36,4033,931,277,215,140,19,2259,8671,947,-6,6795,0
01:35,-36,3976,931,278,216,140,18,2260,8648,928,-6,6827,0
01:40,-36,4015,931,277,216,139,18,2260,8600,929,-26,6797,0
01:45,-36,3949,931,277,215,139,18,2259,8600,930,-24,6733,0
01:50,-36,3982,931,279,216,139,18,2261,8558,928,-31,6679,0
01:55,-36,3919,930,279,216,139,18,2260,8523,928,-23,6659,0
02:00,-36,3931,930,282,216,139,18,2261,8517,926,-28,6598,0
02:05,-36,3924,931,281,216,137,18,2260,8489,921,4,6506,0
02:10,-37,3918,931,279,216,137,18,2260,8500,925,-1,6436,0
02:15,-37,3926,931,280,216,137,19,2259,8520,928,0,6335,0
02:20,-37,3906,931,281,216,137,18,2260,8551,926,0,6240,0
02:25,-37,3912,932,280,216,136,18,2260,8511,927,-1,6218,0
02:30,-37,3911,930,275,215,136,18,2260,8450,924,-2,6157,0
02:35,-37,3929,926,279,216,136,18,2259,8422,927,-1,6106,0
02:40,-37,3898,930,280,216,136,18,2259,8456,932,0,6078,0
02:45,-37,3913,930,281,216,137,18,2258,8351,928,0,6082,0
02:50,-37,3911,931,282,215,137,18,2257,8241,927,-19,6184,0
02:55,-37,3884,930,281,215,137,18,2256,8215,934,-32,6234,0
03:00,-37,3880,931,281,215,137,18,2257,8205,936,-37,6221,0
03:05,-37,3901,931,279,215,137,18,2256,8236,958,-212,6449,0
03:10,-37,3868,931,280,215,153,18,2255,8273,1000,-237,6528,0
03:15,-37,3900,930,280,215,158,18,2255,8184,979,-236,6560,0
03:20,-37,3849,929,281,215,158,18,2254,8111,971,-231,6647,0
03:25,-37,3887,930,280,215,157,18,2255,8104,965,-228,6589,0
03:30,-37,3866,930,281,215,157,19,2254,8091,961,-235,6628,0
03:35,-38,3910,931,280,215,157,20,2255,8047,961,-230,6611,0
03:40,-38,3875,931,280,215,157,20,2255,8084,964,-239,6606,0
03:45,-38,3907,932,280,215,158,19,2255,8057,959,-233,6561,0
03:50,-37,3917,932,280,216,157,19,2255,8062,959,-243,6557,0
03:55,-37,3953,932,277,216,158,19,2255,8066,1080,-244,6444,0
04:00,-37,3915,930,279,216,158,19,2255,8080,1138,-246,6383,0
04:05,-38,3940,917,279,216,158,19,2255,8154,1139,-243,6341,0
04:10,-38,3940,904,280,216,158,20,2255,8240,1149,-224,6304,0
04:15,-38,3966,894,281,216,157,20,2256,8240,1185,-169,6223,0
04:20,-38,3969,890,280,216,157,20,2256,8207,1190,-150,6211,0
04:25,-38,3969,892,282,216,157,20,2256,8082,1144,-9,6137,0
04:30,-39,3993,891,282,216,155,20,2256,8119,1158,89,5946,0
04:35,-39,3996,892,282,215,154,20,2256,8166,1225,3,5920,0
04:40,-38,4023,892,282,209,154,21,2257,8227,1227,-9,5884,0
04:45,-38,4032,892,283,214,154,19,2257,8312,1227,19,5756,0
04:50,-38,4019,892,281,216,155,20,2256,8359,1231,28,5740,0
04:55,-38,4052,891,282,215,155,20,2257,8295,1236,30,5830,0
05:00,-39,4080,892,282,215,154,20,2257,8128,1246,27,6072,0
05:05,-39,4067,892,282,215,155,20,2257,8009,1294,35,6404,0
05:10,-39,4043,892,282,215,155,20,2257,7836,1306,43,6698,0
05:15,-39,4028,892,281,215,155,21,2257,7745,1302,54,6931,0
05:20,-39,3991,892,282,215,155,20,2257,7793,1322,73,7001,0
05:25,-39,3984,894,281,215,155,20,2258,7906,1312,44,6977,0
05:30,-39,4008,893,281,214,155,20,2258,8157,1322,-47,6918,0
05:35,-39,4015,894,280,215,154,21,2259,8194,1284,-84,7136,0
05:40,-40,4052,893,282,215,154,20,2258,8198,1305,-68,7243,0
05:45,-40,4034,893,282,215,154,19,2260,8258,1390,-47,7209,0
05:50,-40,4038,893,283,215,153,20,2259,8258,1433,-34,7234,0
05:55,-40,4036,893,282,215,154,19,2260,8257,1434,-30,7288,0
06:00,-41,4031,896,284,215,153,19,2261,8225,1421,-39,7473,0
06:05,-41,4065,895,286,215,153,18,2260,8160,1352,278,7619,0
06:10,-41,4086,896,285,215,153,19,2261,8019,1366,329,7858,0
06:15,-41,4090,896,286,215,163,18,2260,8071,1385,333,7984,0
06:20,-38,4084,895,284,215,163,18,2260,8021,1315,343,8171,0
06:25,-28,4042,895,286,214,163,18,2261,8057,1306,348,8268,0
06:30,-2,3978,891,286,215,163,18,2263,8118,1296,358,8326,0
06:35,34,3955,896,286,215,162,19,2262,8098,1309,358,8402,0
06:40,101,3929,899,287,214,162,19,2263,8108,1314,367,8407,0
06:45,213,3875,899,288,215,162,18,2263,8098,1310,365,8379,0
06:50,369,3844,899,287,215,162,18,2263,8078,1315,352,8369,0
06:55,541,3831,898,285,214,163,18,2263,8007,1312,342,8352,0
07:00,790,3768,898,284,215,163,18,2263,7945,1280,353,8362,0
07:05,1053,3715,899,287,214,161,18,2263,7902,1210,421,8392,0
07:10,1374,3712,898,287,214,155,19,2263,7784,1195,399,8429,0
07:15,1766,3698,897,286,213,155,20,2263,7789,1135,344,8282,0
07:20,2021,3674,898,286,212,156,19,2263,8018,858,347,8303,0
07:25,2364,3659,898,287,213,156,19,2264,8053,844,339,8074,0
07:30,2770,3635,898,287,213,155,19,2264,7890,834,255,7923,0
07:35,3233,3608,897,288,212,155,19,2264,7844,807,189,7689,0
07:40,3689,3583,897,288,211,154,18,2264,7746,793,35,7509,0
07:45,4376,3562,895,286,210,154,18,2264,7512,748,-16,7245,0
07:50,4800,3573,896,286,212,154,19,2264,7245,745,-66,7091,0
07:55,5104,3552,895,288,211,155,19,2265,7147,739,-62,6900,0
08:00,5478,3543,896,285,211,155,18,2264,7089,710,-49,6635,0
08:05,5973,3551,896,285,212,155,18,2264,6945,610,-79,6568,0
08:10,6440,3506,895,285,213,142,17,2265,7073,532,-73,6381,0
08:15,6760,3497,896,284,212,134,18,2264,6958,512,-25,6099,0
08:20,7093,3484,895,285,213,134,18,2264,6570,509,-1,6108,0
08:25,7393,3480,895,286,212,133,18,2265,6384,536,52,5963,0
08:30,7752,3472,895,284,207,133,19,2265,6205,516,-4,5811,0
08:35,8089,3460,894,285,206,133,18,2264,6381,509,-121,5695,0
08:40,8324,3426,894,286,206,133,18,2265,6452,508,-194,5566,0
08:45,8409,3355,894,285,206,134,19,2265,6441,513,-158,5525,0
08:50,8597,3298,894,284,206,134,19,2265,6275,515,-171,5582,0
08:55,8719,3269,893,285,206,134,20,2266,6169,540,-128,5633,0
09:00,8947,3229,893,284,206,134,21,2265,6086,604,-65,5427,0
09:05,9102,3238,894,285,210,135,20,2265,5986,655,-203,5538,0
09:10,9145,3198,892,284,211,134,20,2265,6136,650,-228,5553,0
09:15,9058,3119,893,284,210,134,20,2266,6209,632,-201,5624,0
09:20,9126,3063,891,285,210,134,21,2266,6298,609,-208,5553,0
09:25,9258,3005,891,285,210,134,21,2266,6258,555,-260,5501,0
09:30,9298,2979,894,287,210,135,19,2266,6283,553,-327,5547,0
09:35,9438,2952,893,285,210,134,18,2266,6331,541,-424,5568,0
09:40,9554,2909,893,286,210,134,19,2266,6406,528,-478,5533,0
09:45,9794,2929,893,285,211,134,19,2266,6520,523,-544,5423,0
09:50,9787,2920,892,286,211,134,18,2266,6558,508,-576,5363,0
09:55,9929,2903,891,287,212,118,18,2266,6619,536,-559,5292,0
10:00,9963,2876,891,286,210,92,19,2266,6612,576,-507,5157,0
10:05,9919,2878,892,284,211,92,19,2265,6568,544,-596,5278,0
10:10,9944,2889,891,285,211,92,20,2265,6788,251,-558,5485,0
10:15,10032,2899,890,286,210,92,20,2265,6919,243,-572,5310,0
10:20,10130,2947,890,286,208,93,20,2264,7065,202,-626,5228,0
10:25,10239,2985,889,287,208,93,20,2265,7130,201,-646,5107,0
10:30,10131,3033,889,289,212,93,20,2265,7083,196,-577,4892,0
10:35,10268,3036,888,287,209,91,20,2266,7092,202,-641,4781,0
10:40,10404,3081,888,287,205,91,20,2264,7116,223,-637,4637,0
10:45,10572,3133,888,288,208,91,19,2264,7102,213,-684,4493,0
10:50,10834,3185,888,288,206,90,19,2262,7098,183,-777,4351,0
10:55,10827,3187,888,288,203,90,20,2262,7041,193,-731,4360,0
11:00,10801,3187,887,287,203,90,20,2264,6927,236,-731,4373,0
11:05,10889,3195,887,286,203,91,19,2261,6874,288,-787,4451,0
11:10,10998,3201,888,287,203,90,19,2262,6801,285,-700,4272,0
11:15,11011,3202,888,286,203,91,20,2261,6770,286,-728,4290,0
11:20,11034,3211,887,288,203,90,20,2261,6821,312,-735,4164,0
11:25,11199,3226,888,287,202,91,20,2261,6760,281,-780,4054,0
11:30,11312,3250,886,283,201,90,19,2260,6764,250,-823,4072,0
11:35,11372,3278,886,285,201,91,20,2261,6836,34,-690,4097,0
11:40,11371,3328,886,286,203,90,19,2261,6821,-68,-552,4034,0
11:45,11236,3360,885,286,204,90,19,2261,6801,-38,-539,4063,0
11:50,11265,3375,885,286,204,90,19,2260,6934,-11,-673,4026,0
11:55,11272,3441,884,283,204,91,19,2261,7017,-30,-698,3994,0
12:00,11331,3477,884,284,202,90,18,2260,7010,-56,-725,4003,0
12:05,11472,3557,884,282,204,92,18,2261,7034,-74,-815,3914,0
12:10,11673,3593,883,280,205,94,18,2262,7108,-103,-834,3749,0
12:15,11786,3578,884,281,206,95,18,2262,7023,-99,-795,3663,0
12:20,11807,3606,883,282,205,95,18,2261,7009,-57,-660,3500,0
12:25,11739,3690,884,287,206,92,19,2262,6854,6,-561,3500,0
12:30,11692,3707,883,290,206,90,19,2261,6716,17,-566,3483,0
12:35,11639,3732,883,290,205,91,20,2263,6687,28,-576,3566,0
12:40,11654,3754,883,288,205,90,20,2263,6711,33,-554,3536,0
12:45,11685,3762,882,290,204,91,19,2263,6706,60,-557,3538,0
12:50,11714,3792,883,291,203,91,18,2263,6548,334,-657,3269,0
12:55,11614,3807,882,290,203,92,19,2263,6466,352,-678,3283,0
13:00,11451,3839,881,289,204,92,19,2263,6392,332,-705,3535,0
13:05,11317,3896,881,289,203,92,19,2263,6148,356,-643,3701,0
13:10,11315,3945,881,290,203,91,18,2264,5851,282,-616,4038,0
13:15,11331,3963,880,291,204,91,18,2263,5859,249,-609,4068,0
13:20,11467,3986,880,288,204,91,18,2263,5827,236,-685,4151,0
13:25,11458,4022,880,289,205,91,18,2263,5903,244,-624,4071,0
13:30,11405,4070,880,290,205,91,18,2264,5917,273,-564,4033,0
13:35,11387,4171,880,291,205,91,18,2263,5911,287,-589,4039,0
13:40,11382,4202,879,292,205,91,18,2263,5941,278,-530,4031,0
13:45,11535,4216,878,292,206,91,18,2261,6002,260,-573,3903,0
13:50,11512,4255,878,294,205,91,18,2260,6091,261,-570,3930,0
13:55,11440,4304,879,291,206,91,19,2260,6219,360,-424,3693,0
14:00,11371,4296,878,291,205,91,18,2259,6166,439,-442,3741,0
14:05,11268,4273,879,292,211,92,17,2259,6111,539,-426,3833,0
14:10,11346,4251,878,293,210,92,17,2259,5955,494,-468,4021,0
14:15,11367,4232,879,293,209,92,18,2258,6031,496,-474,4077,0
14:20,11422,4207,879,293,209,92,18,2258,6103,492,-480,4011,0
14:25,11510,4173,878,293,209,92,18,2258,6106,502,-483,4067,0
14:30,11442,4159,878,292,209,92,18,2258,6148,568,-423,4073,0
14:35,11504,4147,879,293,209,92,17,2259,6009,523,-259,4035,0
